rep_id, size, block_size, BLAS, MPI, grid, time, comm_time, comp_time
0, 64, 1, 0, 1, 8x8, 1.68999835, 0.423072744, 6.533e-06
1, 64, 1, 0, 1, 8x8, 1.4898858, 0.39504001, 6.13000001e-06
2, 64, 1, 0, 1, 8x8, 1.65488979, 0.396037363, 8.86599999e-06
3, 64, 1, 0, 1, 8x8, 1.58589799, 0.442038755, 6.07599999e-06
4, 64, 1, 0, 1, 8x8, 1.49788662, 0.400037656, 6.121e-06
5, 64, 1, 0, 1, 8x8, 1.49888745, 0.399016344, 7.04899998e-06
6, 64, 1, 0, 1, 8x8, 1.40800157, 0.396071398, 6.454e-06
7, 64, 1, 0, 1, 8x8, 1.54088567, 0.352044452, 6.06499999e-06
8, 64, 1, 0, 1, 8x8, 1.58100188, 0.426033441, 5.94599999e-06
9, 64, 1, 0, 1, 8x8, 1.62788681, 0.388457285, 6.055e-06
10, 64, 1, 0, 1, 8x8, 1.63488613, 0.38902893, 6.071e-06
11, 64, 1, 0, 1, 8x8, 1.58388791, 0.392030266, 5.92100002e-06
12, 64, 1, 0, 1, 8x8, 1.83688388, 0.395130284, 6.17200001e-06
13, 64, 1, 0, 1, 8x8, 1.84188814, 0.388046129, 6.572e-06
14, 64, 1, 0, 1, 8x8, 1.52688596, 0.387065324, 6.25299997e-06
15, 64, 1, 0, 1, 8x8, 1.64589286, 0.440032588, 6.05900001e-06
16, 64, 1, 0, 1, 8x8, 1.85288826, 0.39804191, 6.04699999e-06
17, 64, 1, 0, 1, 8x8, 1.61188708, 0.424035478, 5.89500001e-06
18, 64, 1, 0, 1, 8x8, 1.5558883, 0.405035479, 6.00999998e-06
19, 64, 1, 0, 1, 8x8, 1.40589229, 0.389034205, 6.019e-06
20, 64, 1, 0, 1, 8x8, 1.46788652, 0.44203672, 6.03200001e-06
21, 64, 1, 0, 1, 8x8, 1.49988627, 0.442035563, 6.81200001e-06
22, 64, 1, 0, 1, 8x8, 1.53988857, 0.440034235, 6.60999999e-06
23, 64, 1, 0, 1, 8x8, 1.59488947, 0.43901961, 7.33e-06
24, 64, 1, 0, 1, 8x8, 1.57998115, 0.392069121, 5.91799999e-06
25, 64, 1, 0, 1, 8x8, 1.53989202, 0.396032646, 5.954e-06
26, 64, 1, 0, 1, 8x8, 1.49588637, 0.346068111, 5.88700001e-06
27, 64, 1, 0, 1, 8x8, 1.55888655, 0.354056772, 5.99500002e-06
28, 64, 1, 0, 1, 8x8, 1.65390729, 0.385034416, 6.05399997e-06
29, 64, 1, 0, 1, 8x8, 0.154191056, 0.044492287, 0.000353984
