rep_id, size, block_size, BLAS, MPI, grid, time, comm_time, comp_time
0, 1024, 1, 0, 1, 8x8, 1.63271377, 0.394590586, 0.036074633
1, 1024, 1, 0, 1, 8x8, 1.55994901, 0.381059013, 0.06906832
2, 1024, 1, 0, 1, 8x8, 1.52593935, 0.349955093, 0.068947257
3, 1024, 1, 0, 1, 8x8, 1.35792508, 0.351323127, 0.06887151
4, 1024, 1, 0, 1, 8x8, 1.4022452, 0.427722355, 0.036066908
5, 1024, 1, 0, 1, 8x8, 1.61094999, 0.38898633, 0.06922864
6, 1024, 1, 0, 1, 8x8, 1.62633616, 0.404926791, 0.036114844
7, 1024, 1, 0, 1, 8x8, 1.62497233, 0.432167821, 0.036201476
8, 1024, 1, 0, 1, 8x8, 1.65792239, 0.429327931, 0.036065148
9, 1024, 1, 0, 1, 8x8, 1.38806509, 0.417431016, 0.036177056
10, 1024, 1, 0, 1, 8x8, 1.47100985, 0.423993994, 0.03625865
11, 1024, 1, 0, 1, 8x8, 1.50397774, 0.39500282, 0.043044077
12, 1024, 1, 0, 1, 8x8, 1.43896486, 0.43907786, 0.069264375
13, 1024, 1, 0, 1, 8x8, 1.44897728, 0.43876849, 0.069167836
14, 1024, 1, 0, 1, 8x8, 1.36001019, 0.395077566, 0.069250474
15, 1024, 1, 0, 1, 8x8, 1.36062492, 0.393891956, 0.036088597
16, 1024, 1, 0, 1, 8x8, 1.35795672, 0.388054816, 0.036284514
17, 1024, 1, 0, 1, 8x8, 1.49194097, 0.401990561, 0.036125477
18, 1024, 1, 0, 1, 8x8, 1.3610651, 0.394530923, 0.036129771
19, 1024, 1, 0, 1, 8x8, 1.36296643, 0.356301257, 0.036085034
20, 1024, 1, 0, 1, 8x8, 1.39828296, 0.388703959, 0.036338844
21, 1024, 1, 0, 1, 8x8, 1.39953629, 0.436623734, 0.036228594
22, 1024, 1, 0, 1, 8x8, 1.44194957, 0.385666668, 0.036357215
23, 1024, 1, 0, 1, 8x8, 1.45419588, 0.395586144, 0.035980278
24, 1024, 1, 0, 1, 8x8, 1.45194146, 0.354065344, 0.003501692
25, 1024, 1, 0, 1, 8x8, 1.45238717, 0.354244622, 0.036346395
26, 1024, 1, 0, 1, 8x8, 1.45548514, 0.436756421, 0.036242731
27, 1024, 1, 0, 1, 8x8, 1.39695917, 0.398035443, 0.036088326
28, 1024, 1, 0, 1, 8x8, 1.56597609, 0.428990642, 0.036260045
29, 1024, 1, 0, 1, 8x8, 1.01190442, 0.280128729, 0.02946914
