rep_id, size, block_size, BLAS, MPI, grid, time, comm_time, comp_time
0, 32, 1, 0, 1, 13x13, 0.00160241, 0.001046314, 1.7314e-05
1, 32, 1, 0, 1, 13x13, 0.001571221, 0.001044597, 2.113e-06
2, 32, 1, 0, 1, 13x13, 0.00159168, 0.001058503, 2.854e-06
3, 32, 1, 0, 1, 13x13, 0.001579376, 0.001056009, 2.13600001e-06
4, 32, 1, 0, 1, 13x13, 0.001605185, 0.001041362, 2.236e-06
5, 32, 1, 0, 1, 13x13, 0.001585538, 0.001042413, 6.901e-06
6, 32, 1, 0, 1, 13x13, 0.001552986, 0.001024399, 2.256e-06
7, 32, 1, 0, 1, 13x13, 0.001578795, 0.001049079, 2.26299999e-06
8, 32, 1, 0, 1, 13x13, 0.001568826, 0.001028949, 9.629e-06
9, 32, 1, 0, 1, 13x13, 0.001586169, 0.001046413, 2.526e-06
10, 32, 1, 0, 1, 13x13, 0.001573635, 0.001033396, 2.20299999e-06
11, 32, 1, 0, 1, 13x13, 0.001573385, 0.001057824, 2.265e-06
12, 32, 1, 0, 1, 13x13, 0.00161351, 0.001052971, 5.252e-06
13, 32, 1, 0, 1, 13x13, 0.001592381, 0.001051963, 2.244e-06
14, 32, 1, 0, 1, 13x13, 0.001706906, 0.001041865, 1.2133e-05
15, 32, 1, 0, 1, 13x13, 0.001593333, 0.001038103, 3.32699999e-06
16, 32, 1, 0, 1, 13x13, 0.001593172, 0.001055109, 1.1191e-05
17, 32, 1, 0, 1, 13x13, 0.001565029, 0.001033827, 2.21500001e-06
18, 32, 1, 0, 1, 13x13, 0.001729459, 0.00104319, 2.511e-06
19, 32, 1, 0, 1, 13x13, 0.001598131, 0.001070996, 2.23299999e-06
20, 32, 1, 0, 1, 13x13, 0.001585337, 0.001043533, 3.786e-06
21, 32, 1, 0, 1, 13x13, 0.001598061, 0.001053335, 2.252e-06
22, 32, 1, 0, 1, 13x13, 0.001590367, 0.001049056, 7.424e-06
23, 32, 1, 0, 1, 13x13, 0.001574917, 0.001030372, 7.49300001e-06
24, 32, 1, 0, 1, 13x13, 0.00158701, 0.001034581, 2.381e-06
25, 32, 1, 0, 1, 13x13, 0.001577773, 0.001060759, 2.245e-06
26, 32, 1, 0, 1, 13x13, 0.001620122, 0.001072883, 9.008e-06
27, 32, 1, 0, 1, 13x13, 0.001656902, 0.001148764, 5.722e-06
28, 32, 1, 0, 1, 13x13, 0.001587972, 0.001035663, 2.256e-06
29, 32, 1, 0, 1, 13x13, 0.001556843, 0.001055928, 2.20300001e-06
