rep_id, size, block_size, BLAS, MPI, grid, time, comm_time, comp_time
0, 64, 1, 0, 1, 15x15, 0.002316243, 0.001790273, 5.684e-06
1, 64, 1, 0, 1, 15x15, 0.002276559, 0.001772205, 1.044e-05
2, 64, 1, 0, 1, 15x15, 0.002318538, 0.001808577, 4.78800001e-06
3, 64, 1, 0, 1, 15x15, 0.002384202, 0.001882735, 4.942e-06
4, 64, 1, 0, 1, 15x15, 0.002283032, 0.001740418, 1.3437e-05
5, 64, 1, 0, 1, 15x15, 0.002284304, 0.001774951, 1.0358e-05
6, 64, 1, 0, 1, 15x15, 0.002375155, 0.001872096, 4.91600001e-06
7, 64, 1, 0, 1, 15x15, 0.002454314, 0.0019523, 1.2211e-05
8, 64, 1, 0, 1, 15x15, 0.002377459, 0.001863211, 8.315e-06
9, 64, 1, 0, 1, 15x15, 0.002419769, 0.001890438, 5.189e-06
10, 64, 1, 0, 1, 15x15, 0.002381136, 0.00189008, 7.69800001e-06
11, 64, 1, 0, 1, 15x15, 0.002408998, 0.001919392, 1.2308e-05
12, 64, 1, 0, 1, 15x15, 0.00240934, 0.001853769, 4.981e-06
13, 64, 1, 0, 1, 15x15, 0.002381146, 0.00187087, 4.874e-06
14, 64, 1, 0, 1, 15x15, 0.002359325, 0.001869085, 7.20000001e-06
15, 64, 1, 0, 1, 15x15, 0.002279334, 0.001755307, 1.2129e-05
16, 64, 1, 0, 1, 15x15, 0.002387367, 0.001780293, 8.818e-06
17, 64, 1, 0, 1, 15x15, 0.002267542, 0.00176068, 4.89199999e-06
18, 64, 1, 0, 1, 15x15, 0.002320161, 0.001801389, 1.5587e-05
19, 64, 1, 0, 1, 15x15, 0.002327625, 0.001828348, 1.2034e-05
20, 64, 1, 0, 1, 15x15, 0.002315904, 0.001801361, 1.6233e-05
21, 64, 1, 0, 1, 15x15, 0.002418376, 0.001733702, 1.091e-05
22, 64, 1, 0, 1, 15x15, 0.002477788, 0.001759712, 1.0478e-05
23, 64, 1, 0, 1, 15x15, 0.002450366, 0.001955959, 9.649e-06
24, 64, 1, 0, 1, 15x15, 0.002304662, 0.001775232, 6.845e-06
25, 64, 1, 0, 1, 15x15, 0.002275567, 0.001759248, 4.905e-06
26, 64, 1, 0, 1, 15x15, 0.002432693, 0.001881585, 1.107e-05
27, 64, 1, 0, 1, 15x15, 0.002396786, 0.001860296, 1.0966e-05
28, 64, 1, 0, 1, 15x15, 0.002447201, 0.001926847, 1.2315e-05
29, 64, 1, 0, 1, 15x15, 0.002397156, 0.001883286, 5.65800001e-06
