rep_id, size, block_size, BLAS, MPI, grid, time, comm_time, comp_time
0, 32, 1, 0, 1, 7x7, 2.26399283, 0.648960502, 3.50500001e-06
1, 32, 1, 0, 1, 7x7, 2.18000125, 0.608057552, 2.28100001e-06
2, 32, 1, 0, 1, 7x7, 1.86700165, 0.495026853, 2.20200002e-06
3, 32, 1, 0, 1, 7x7, 2.1360007, 0.543026486, 2.294e-06
4, 32, 1, 0, 1, 7x7, 1.92800019, 0.500022526, 2.24500001e-06
5, 32, 1, 0, 1, 7x7, 2.1050006, 0.459984942, 3.208e-06
6, 32, 1, 0, 1, 7x7, 1.87899842, 0.49500354, 3.29399999e-06
7, 32, 1, 0, 1, 7x7, 1.87399724, 0.501985976, 2.26400002e-06
8, 32, 1, 0, 1, 7x7, 1.86890031, 0.439992043, 2.22399999e-06
9, 32, 1, 0, 1, 7x7, 2.14100054, 0.546025046, 2.26200002e-06
10, 32, 1, 0, 1, 7x7, 2.29699824, 0.550027016, 2.30200001e-06
11, 32, 1, 0, 1, 7x7, 2.16797604, 0.550050648, 2.27700001e-06
12, 32, 1, 0, 1, 7x7, 2.14796777, 0.499032832, 2.27499999e-06
13, 32, 1, 0, 1, 7x7, 2.50796441, 0.551059599, 3.265e-06
14, 32, 1, 0, 1, 7x7, 2.13500918, 0.439018977, 2.185e-06
15, 32, 1, 0, 1, 7x7, 2.03896683, 0.440024872, 2.25599998e-06
16, 32, 1, 0, 1, 7x7, 1.88499957, 0.444041336, 2.21900002e-06
17, 32, 1, 0, 1, 7x7, 1.77500091, 0.444026458, 2.209e-06
18, 32, 1, 0, 1, 7x7, 2.02599892, 0.495026804, 2.26499998e-06
19, 32, 1, 0, 1, 7x7, 2.27299801, 0.543024073, 2.33499998e-06
20, 32, 1, 0, 1, 7x7, 2.19099948, 0.445024041, 2.23499998e-06
21, 32, 1, 0, 1, 7x7, 2.06400671, 0.546982711, 2.24699994e-06
22, 32, 1, 0, 1, 7x7, 2.09099815, 0.505033804, 2.28399999e-06
23, 32, 1, 0, 1, 7x7, 2.01899674, 0.43627519, 3.22899997e-06
24, 32, 1, 0, 1, 7x7, 1.69809458, 0.440066114, 2.24500002e-06
25, 32, 1, 0, 1, 7x7, 1.87700799, 0.495023397, 2.31599998e-06
26, 32, 1, 0, 1, 7x7, 1.82700086, 0.549989308, 2.33199999e-06
27, 32, 1, 0, 1, 7x7, 2.02696266, 0.549048669, 2.313e-06
28, 32, 1, 0, 1, 7x7, 2.0680028, 0.363025097, 2.22400006e-06
29, 32, 1, 0, 1, 7x7, 0.932869895, 0.256647408, 2.75599997e-06
