rep_id, size, block_size, BLAS, MPI, grid, time, comm_time, comp_time
0, 512, 1, 0, 1, 12x12, 0.009508502, 0.00868778, 0.000385613
1, 512, 1, 0, 1, 12x12, 0.009639269, 0.008811235, 0.000387293
2, 512, 1, 0, 1, 12x12, 0.009630562, 0.008809004, 0.000382036
3, 512, 1, 0, 1, 12x12, 0.009488235, 0.00866932, 0.000378938
4, 512, 1, 0, 1, 12x12, 0.010690299, 0.009819327, 0.000372271
5, 512, 1, 0, 1, 12x12, 0.010116348, 0.009275473, 0.000381813
6, 512, 1, 0, 1, 12x12, 0.010118461, 0.009292055, 0.000369528
7, 512, 1, 0, 1, 12x12, 0.010125605, 0.009293477, 0.000368825
8, 512, 1, 0, 1, 12x12, 0.013020669, 0.012161822, 0.000377344
9, 512, 1, 0, 1, 12x12, 0.010510751, 0.009652917, 0.000379726
10, 512, 1, 0, 1, 12x12, 0.01020243, 0.009372748, 0.000379953
11, 512, 1, 0, 1, 12x12, 0.010178165, 0.009343071, 0.000380839
12, 512, 1, 0, 1, 12x12, 0.010156934, 0.009331197, 0.000372015
13, 512, 1, 0, 1, 12x12, 0.012950337, 0.0120857, 0.000374931
14, 512, 1, 0, 1, 12x12, 0.010225794, 0.009392449, 0.000373972
15, 512, 1, 0, 1, 12x12, 0.010504689, 0.009684275, 0.000371161
16, 512, 1, 0, 1, 12x12, 0.010207589, 0.009374621, 0.000370827
17, 512, 1, 0, 1, 12x12, 0.01014403, 0.009304639, 0.000371735
18, 512, 1, 0, 1, 12x12, 0.010504068, 0.009643117, 0.000373126
19, 512, 1, 0, 1, 12x12, 0.010144301, 0.009299939, 0.000376172
20, 512, 1, 0, 1, 12x12, 0.010180739, 0.009330875, 0.000388854
21, 512, 1, 0, 1, 12x12, 0.0101389, 0.00930056, 0.000379524
22, 512, 1, 0, 1, 12x12, 0.010097111, 0.009267123, 0.000371824
23, 512, 1, 0, 1, 12x12, 0.010195868, 0.009365562, 0.000375389
24, 512, 1, 0, 1, 12x12, 0.010282631, 0.009454001, 0.000373976
25, 512, 1, 0, 1, 12x12, 0.010297549, 0.009468255, 0.000372519
26, 512, 1, 0, 1, 12x12, 0.010799164, 0.00973504, 0.000368925
27, 512, 1, 0, 1, 12x12, 0.010156964, 0.009321137, 0.000374525
28, 512, 1, 0, 1, 12x12, 0.010125565, 0.00927657, 0.000380153
29, 512, 1, 0, 1, 12x12, 0.010109255, 0.009250156, 0.000370946
