rep_id, size, block_size, BLAS, MPI, grid, time, comm_time, comp_time
0, 4096, 1, 0, 1, 16x16, 7.84777964, 7.79923628, 0.04852159
1, 4096, 1, 0, 1, 16x16, 8.39604104, 8.34848132, 0.052291368
2, 4096, 1, 0, 1, 16x16, 8.17521313, 8.12685989, 0.049525106
3, 4096, 1, 0, 1, 16x16, 8.09571698, 8.04700532, 0.052204898
4, 4096, 1, 0, 1, 16x16, 7.99972112, 7.95167769, 0.048391825
5, 4096, 1, 0, 1, 16x16, 7.4108125, 7.36275939, 0.052699215
6, 4096, 1, 0, 1, 16x16, 7.61864165, 7.57052468, 0.048990555
7, 4096, 1, 0, 1, 16x16, 8.4868565, 8.4387121, 0.05220486
8, 4096, 1, 0, 1, 16x16, 7.24385079, 7.19589242, 0.048741822
9, 4096, 1, 0, 1, 16x16, 8.50324685, 8.45562689, 0.053072273
10, 4096, 1, 0, 1, 16x16, 7.75504174, 7.70663444, 0.049520861
11, 4096, 1, 0, 1, 16x16, 8.60053232, 8.5523099, 0.052743725
12, 4096, 1, 0, 1, 16x16, 7.63228873, 7.58430637, 0.049958552
13, 4096, 1, 0, 1, 16x16, 8.59838085, 8.54909282, 0.05236721
14, 4096, 1, 0, 1, 16x16, 7.93580776, 7.88788265, 0.048472051
15, 4096, 1, 0, 1, 16x16, 8.23459326, 8.1852051, 0.05235332
16, 4096, 1, 0, 1, 16x16, 8.09028319, 8.04224113, 0.048423494
17, 4096, 1, 0, 1, 16x16, 8.20362103, 8.15593756, 0.052023081
18, 4096, 1, 0, 1, 16x16, 7.50888216, 7.46018923, 0.048345428
19, 4096, 1, 0, 1, 16x16, 8.43197464, 8.38419528, 0.052461337
20, 4096, 1, 0, 1, 16x16, 8.55387823, 8.50538646, 0.048344831
21, 4096, 1, 0, 1, 16x16, 7.76046865, 7.71204269, 0.052663162
22, 4096, 1, 0, 1, 16x16, 8.14625534, 8.09783775, 0.048681056
23, 4096, 1, 0, 1, 16x16, 8.78911434, 8.74116526, 0.052602827
24, 4096, 1, 0, 1, 16x16, 7.47464303, 7.42548202, 0.049115922
25, 4096, 1, 0, 1, 16x16, 8.49429343, 8.44607821, 0.052688764
26, 4096, 1, 0, 1, 16x16, 8.16520322, 8.11695289, 0.048388619
27, 4096, 1, 0, 1, 16x16, 7.57331193, 7.52522235, 0.052701886
28, 4096, 1, 0, 1, 16x16, 8.18856606, 8.14040964, 0.048876388
29, 4096, 1, 0, 1, 16x16, 7.30474521, 7.25630401, 0.052030071
