rep_id, size, block_size, BLAS, MPI, grid, time, comm_time, comp_time
0, 16, 1, 0, 1, 2x2, 7.1034e-05, 1.8628e-05, 1.421e-06
1, 16, 1, 0, 1, 2x2, 6.8199e-05, 1.9034e-05, 1.42e-06
2, 16, 1, 0, 1, 2x2, 6.7017e-05, 1.8093e-05, 1.445e-06
3, 16, 1, 0, 1, 2x2, 6.7868e-05, 1.9587e-05, 1.402e-06
4, 16, 1, 0, 1, 2x2, 6.7337e-05, 1.7613e-05, 1.383e-06
5, 16, 1, 0, 1, 2x2, 6.6625e-05, 1.8586e-05, 1.423e-06
6, 16, 1, 0, 1, 2x2, 6.4892e-05, 1.7374e-05, 1.391e-06
7, 16, 1, 0, 1, 2x2, 6.6886e-05, 1.8796e-05, 1.432e-06
8, 16, 1, 0, 1, 2x2, 6.7347e-05, 1.8112e-05, 1.383e-06
9, 16, 1, 0, 1, 2x2, 6.6705e-05, 1.8644e-05, 1.442e-06
10, 16, 1, 0, 1, 2x2, 9.0971e-05, 1.8101e-05, 1.454e-06
11, 16, 1, 0, 1, 2x2, 6.7397e-05, 1.9355e-05, 1.372e-06
12, 16, 1, 0, 1, 2x2, 6.6215e-05, 1.7772e-05, 1.385e-06
13, 16, 1, 0, 1, 2x2, 6.7036e-05, 1.9145e-05, 1.433e-06
14, 16, 1, 0, 1, 2x2, 6.5122e-05, 1.7303e-05, 1.405e-06
15, 16, 1, 0, 1, 2x2, 6.6886e-05, 1.8534e-05, 1.375e-06
16, 16, 1, 0, 1, 2x2, 6.8188e-05, 1.7733e-05, 1.405e-06
17, 16, 1, 0, 1, 2x2, 6.6294e-05, 1.8834e-05, 1.451e-06
18, 16, 1, 0, 1, 2x2, 6.6155e-05, 1.8645e-05, 1.413e-06
19, 16, 1, 0, 1, 2x2, 7.0413e-05, 2.2312e-05, 4.72e-06
20, 16, 1, 0, 1, 2x2, 6.8829e-05, 1.8273e-05, 1.421e-06
21, 16, 1, 0, 1, 2x2, 6.7186e-05, 1.9067e-05, 1.454e-06
22, 16, 1, 0, 1, 2x2, 7.4701e-05, 1.7505e-05, 1.413e-06
23, 16, 1, 0, 1, 2x2, 6.6676e-05, 1.8666e-05, 1.411e-06
24, 16, 1, 0, 1, 2x2, 6.6295e-05, 1.7746e-05, 1.383e-06
25, 16, 1, 0, 1, 2x2, 6.6305e-05, 1.8548e-05, 1.404e-06
26, 16, 1, 0, 1, 2x2, 6.6095e-05, 1.8447e-05, 1.41e-06
27, 16, 1, 0, 1, 2x2, 6.7887e-05, 1.8907e-05, 1.393e-06
28, 16, 1, 0, 1, 2x2, 6.6746e-05, 1.8072e-05, 1.421e-06
29, 16, 1, 0, 1, 2x2, 6.6085e-05, 1.8465e-05, 1.462e-06
