rep_id, size, block_size, BLAS, MPI, grid, time, comm_time, comp_time
0, 2048, 1, 0, 1, 3x3, 6.83198635, 3.82813492, 0.911382372
1, 2048, 1, 0, 1, 3x3, 6.91899469, 4.00997366, 1.01529621
2, 2048, 1, 0, 1, 3x3, 7.19400133, 3.86040751, 1.22235915
3, 2048, 1, 0, 1, 3x3, 6.57190189, 3.85265023, 0.800487109
4, 2048, 1, 0, 1, 3x3, 7.24100171, 3.94328495, 1.01612849
5, 2048, 1, 0, 1, 3x3, 6.54502815, 3.41131434, 1.80387761
6, 2048, 1, 0, 1, 3x3, 6.93400582, 3.6269315, 0.797190156
7, 2048, 1, 0, 1, 3x3, 6.2621298, 3.61581693, 1.05106339
8, 2048, 1, 0, 1, 3x3, 4.01204197, 2.18141064, 1.00429826
9, 2048, 1, 0, 1, 3x3, 3.13070834, 1.93601962, 0.683621459
10, 2048, 1, 0, 1, 3x3, 2.07540534, 1.27193874, 0.508915599
11, 2048, 1, 0, 1, 3x3, 2.37610101, 1.3443489, 0.512982421
12, 2048, 1, 0, 1, 3x3, 2.18201064, 1.1153815, 0.590807271
13, 2048, 1, 0, 1, 3x3, 2.15502365, 1.36138564, 0.501161009
14, 2048, 1, 0, 1, 3x3, 2.32799405, 1.40169516, 0.890850669
15, 2048, 1, 0, 1, 3x3, 1.93699968, 1.07058246, 0.546733078
16, 2048, 1, 0, 1, 3x3, 2.00401484, 1.20685732, 0.444308345
17, 2048, 1, 0, 1, 3x3, 1.40779618, 0.778378944, 0.474719334
18, 2048, 1, 0, 1, 3x3, 2.20200576, 1.53684642, 0.815683953
19, 2048, 1, 0, 1, 3x3, 1.84197798, 1.1940004, 0.588476782
20, 2048, 1, 0, 1, 3x3, 1.90887719, 1.20045732, 0.670618349
21, 2048, 1, 0, 1, 3x3, 1.75199085, 1.03082933, 0.686464931
22, 2048, 1, 0, 1, 3x3, 1.58902092, 1.01283929, 0.453437332
23, 2048, 1, 0, 1, 3x3, 1.75700894, 1.07558292, 0.679993437
24, 2048, 1, 0, 1, 3x3, 1.63300066, 1.14555139, 0.567731896
25, 2048, 1, 0, 1, 3x3, 1.75761676, 1.01398292, 0.604067267
26, 2048, 1, 0, 1, 3x3, 1.85503455, 1.07529886, 0.566409273
27, 2048, 1, 0, 1, 3x3, 2.00026241, 1.21202533, 0.602165147
28, 2048, 1, 0, 1, 3x3, 1.71698158, 1.04925561, 0.737563403
29, 2048, 1, 0, 1, 3x3, 1.58548285, 1.0255233, 0.528519382
