rep_id, size, block_size, BLAS, MPI, grid, time, comm_time, comp_time
0, 2048, 1, 0, 1, 4x4, 9.91774152, 6.71864652, 0.400757552
1, 2048, 1, 0, 1, 4x4, 9.86208058, 6.44392031, 0.392898054
2, 2048, 1, 0, 1, 4x4, 9.83169676, 6.16553356, 0.514403693
3, 2048, 1, 0, 1, 4x4, 9.50919435, 6.04948028, 0.73764546
4, 2048, 1, 0, 1, 4x4, 9.34667479, 6.20979094, 0.641651328
5, 2048, 1, 0, 1, 4x4, 9.60509047, 5.80790016, 0.416547211
6, 2048, 1, 0, 1, 4x4, 10.2413839, 7.13276876, 0.528590958
7, 2048, 1, 0, 1, 4x4, 6.30187027, 4.78004126, 0.407398242
8, 2048, 1, 0, 1, 4x4, 3.85636242, 2.85203918, 0.285843274
9, 2048, 1, 0, 1, 4x4, 3.95417375, 2.8439937, 0.242770481
10, 2048, 1, 0, 1, 4x4, 3.39974576, 2.50859261, 0.251525671
11, 2048, 1, 0, 1, 4x4, 3.68746978, 2.79959205, 0.28525069
12, 2048, 1, 0, 1, 4x4, 3.71479673, 2.84286979, 0.385812322
13, 2048, 1, 0, 1, 4x4, 3.58635374, 2.70014618, 0.279750523
14, 2048, 1, 0, 1, 4x4, 4.13490696, 3.25311441, 0.389902373
15, 2048, 1, 0, 1, 4x4, 3.78328569, 2.96301833, 0.354981417
16, 2048, 1, 0, 1, 4x4, 3.67458721, 2.66989283, 0.479972855
17, 2048, 1, 0, 1, 4x4, 3.65453038, 2.6766636, 0.247066746
18, 2048, 1, 0, 1, 4x4, 3.80504675, 2.81253061, 0.34410866
19, 2048, 1, 0, 1, 4x4, 4.18066994, 2.94759141, 0.439898054
20, 2048, 1, 0, 1, 4x4, 3.74381362, 2.77913531, 0.366141649
21, 2048, 1, 0, 1, 4x4, 3.58725581, 2.68892761, 0.339095497
22, 2048, 1, 0, 1, 4x4, 3.47065398, 2.36444158, 0.245042985
23, 2048, 1, 0, 1, 4x4, 3.92425324, 2.92175428, 0.35897661
24, 2048, 1, 0, 1, 4x4, 3.65219918, 2.617506, 0.465911771
25, 2048, 1, 0, 1, 4x4, 2.93778737, 2.418004, 0.301099556
26, 2048, 1, 0, 1, 4x4, 3.39669754, 2.61858294, 0.282519053
27, 2048, 1, 0, 1, 4x4, 3.04036541, 2.41819943, 0.257866894
28, 2048, 1, 0, 1, 4x4, 2.84020769, 2.28353099, 0.2296846
29, 2048, 1, 0, 1, 4x4, 3.51231578, 2.52452389, 0.73855736
