rep_id, size, block_size, BLAS, MPI, grid, time, comm_time, comp_time
0, 512, 1, 0, 1, 4x4, 3.36583776, 0.717972472, 0.001416621
1, 512, 1, 0, 1, 4x4, 3.40380839, 0.724871158, 0.00144731
2, 512, 1, 0, 1, 4x4, 3.2969537, 0.769947684, 0.001424987
3, 512, 1, 0, 1, 4x4, 4.06500204, 0.846790937, 0.001450483
4, 512, 1, 0, 1, 4x4, 3.86039705, 0.606597379, 0.001680944
5, 512, 1, 0, 1, 4x4, 4.45693323, 0.591018875, 0.001434425
6, 512, 1, 0, 1, 4x4, 4.09759086, 0.845362709, 0.001445692
7, 512, 1, 0, 1, 4x4, 3.99205622, 0.845920609, 0.001425907
8, 512, 1, 0, 1, 4x4, 3.60866682, 0.838204089, 0.001706604
9, 512, 1, 0, 1, 4x4, 3.46979685, 0.72511691, 0.001413483
10, 512, 1, 0, 1, 4x4, 3.38024652, 0.729059144, 0.001683786
11, 512, 1, 0, 1, 4x4, 3.87987873, 0.604784738, 0.00189827
12, 512, 1, 0, 1, 4x4, 3.56109058, 0.848112179, 0.001445434
13, 512, 1, 0, 1, 4x4, 4.06807317, 0.842039744, 0.001715356
14, 512, 1, 0, 1, 4x4, 4.23779258, 0.727014018, 0.001749172
15, 512, 1, 0, 1, 4x4, 3.28699799, 0.634968532, 0.001537218
16, 512, 1, 0, 1, 4x4, 3.21082421, 0.730192839, 0.001494689
17, 512, 1, 0, 1, 4x4, 3.2208857, 0.847932144, 0.001416857
18, 512, 1, 0, 1, 4x4, 3.37589309, 0.72688211, 0.001464469
19, 512, 1, 0, 1, 4x4, 3.91416094, 0.840887216, 0.001625946
20, 512, 1, 0, 1, 4x4, 3.6400002, 0.606277262, 0.001707325
21, 512, 1, 0, 1, 4x4, 4.09001519, 0.713969041, 0.00145073
22, 512, 1, 0, 1, 4x4, 4.01000878, 0.722930157, 0.001463179
23, 512, 1, 0, 1, 4x4, 3.2599712, 0.724793475, 0.001442623
24, 512, 1, 0, 1, 4x4, 3.01469938, 0.608429788, 0.001714718
25, 512, 1, 0, 1, 4x4, 3.39315025, 0.725290248, 0.001760077
26, 512, 1, 0, 1, 4x4, 3.25484737, 0.723937412, 0.001872337
27, 512, 1, 0, 1, 4x4, 3.3669166, 0.727001777, 0.001443209
28, 512, 1, 0, 1, 4x4, 3.30801939, 0.548933811, 0.001587329
29, 512, 1, 0, 1, 4x4, 2.0170695, 0.253370103, 0.001690672
