rep_id, size, block_size, BLAS, MPI, grid, time
0, 16, 16, 1, 0, 1x1, 1.012e-06
1, 16, 16, 1, 0, 1x1, 8.52e-07
2, 16, 16, 1, 0, 1x1, 7.31e-07
3, 16, 16, 1, 0, 1x1, 7.11e-07
4, 16, 16, 1, 0, 1x1, 7.11e-07
5, 16, 16, 1, 0, 1x1, 7.11e-07
6, 16, 16, 1, 0, 1x1, 7.12e-07
7, 16, 16, 1, 0, 1x1, 7.11e-07
8, 16, 16, 1, 0, 1x1, 7.11e-07
9, 16, 16, 1, 0, 1x1, 7.12e-07
10, 16, 16, 1, 0, 1x1, 8.51e-07
11, 16, 16, 1, 0, 1x1, 8.62e-07
12, 16, 16, 1, 0, 1x1, 8.52e-07
13, 16, 16, 1, 0, 1x1, 8.51e-07
14, 16, 16, 1, 0, 1x1, 1.072e-06
15, 16, 16, 1, 0, 1x1, 1.072e-06
16, 16, 16, 1, 0, 1x1, 1.072e-06
17, 16, 16, 1, 0, 1x1, 9.81e-07
18, 16, 16, 1, 0, 1x1, 8.61e-07
19, 16, 16, 1, 0, 1x1, 8.52e-07
20, 16, 16, 1, 0, 1x1, 8.51e-07
21, 16, 16, 1, 0, 1x1, 8.61e-07
22, 16, 16, 1, 0, 1x1, 8.52e-07
23, 16, 16, 1, 0, 1x1, 8.62e-07
24, 16, 16, 1, 0, 1x1, 8.61e-07
25, 16, 16, 1, 0, 1x1, 8.52e-07
26, 16, 16, 1, 0, 1x1, 8.62e-07
27, 16, 16, 1, 0, 1x1, 8.61e-07
28, 16, 16, 1, 0, 1x1, 8.62e-07
29, 16, 16, 1, 0, 1x1, 8.52e-07
