rep_id, size, block_size, BLAS, MPI, grid, time
0, 128, 64, 1, 0, 1x1, 0.000144681
1, 128, 64, 1, 0, 1x1, 0.000109736
2, 128, 64, 1, 0, 1x1, 0.00011236
3, 128, 64, 1, 0, 1x1, 0.0001123
4, 128, 64, 1, 0, 1x1, 0.000110387
5, 128, 64, 1, 0, 1x1, 0.000110377
6, 128, 64, 1, 0, 1x1, 0.000110417
7, 128, 64, 1, 0, 1x1, 0.000115126
8, 128, 64, 1, 0, 1x1, 0.000105167
9, 128, 64, 1, 0, 1x1, 0.000113172
10, 128, 64, 1, 0, 1x1, 0.000113192
11, 128, 64, 1, 0, 1x1, 0.000111239
12, 128, 64, 1, 0, 1x1, 0.00011744
13, 128, 64, 1, 0, 1x1, 0.000111319
14, 128, 64, 1, 0, 1x1, 0.000109324
15, 128, 64, 1, 0, 1x1, 0.000102262
16, 128, 64, 1, 0, 1x1, 0.000110737
17, 128, 64, 1, 0, 1x1, 0.000143218
18, 128, 64, 1, 0, 1x1, 0.000108513
19, 128, 64, 1, 0, 1x1, 0.000112621
20, 128, 64, 1, 0, 1x1, 0.000112421
21, 128, 64, 1, 0, 1x1, 0.000110958
22, 128, 64, 1, 0, 1x1, 0.000112922
23, 128, 64, 1, 0, 1x1, 0.000109054
24, 128, 64, 1, 0, 1x1, 0.000111349
25, 128, 64, 1, 0, 1x1, 0.000111559
26, 128, 64, 1, 0, 1x1, 0.000103023
27, 128, 64, 1, 0, 1x1, 0.000107722
28, 128, 64, 1, 0, 1x1, 0.000107421
29, 128, 64, 1, 0, 1x1, 0.000109876
