rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 2048, 4, 0, 1, 6x6, 0.045856437, 0.024783529, 0.021412944
1, 2048, 4, 0, 1, 6x6, 0.046016499, 0.024806543, 0.021476689
2, 2048, 4, 0, 1, 6x6, 0.046703402, 0.025574556, 0.021952063
3, 2048, 4, 0, 1, 6x6, 0.04843565, 0.02702766, 0.023278407
4, 2048, 4, 0, 1, 6x6, 0.046027015, 0.024857875, 0.021449474
5, 2048, 4, 0, 1, 6x6, 0.046010338, 0.024825588, 0.021373791
6, 2048, 4, 0, 1, 6x6, 0.045828783, 0.024619955, 0.021414156
7, 2048, 4, 0, 1, 6x6, 0.045917591, 0.024822415, 0.021360004
8, 2048, 4, 0, 1, 6x6, 0.045987412, 0.024838017, 0.021497987
9, 2048, 4, 0, 1, 6x6, 0.045823856, 0.024716832, 0.021458103
10, 2048, 4, 0, 1, 6x6, 0.04642946, 0.02525795, 0.021826269
11, 2048, 4, 0, 1, 6x6, 0.045922066, 0.024782878, 0.021428892
12, 2048, 4, 0, 1, 6x6, 0.045780325, 0.024642224, 0.021426439
13, 2048, 4, 0, 1, 6x6, 0.045782765, 0.024709642, 0.021470651
14, 2048, 4, 0, 1, 6x6, 0.045757162, 0.024647401, 0.021368917
15, 2048, 4, 0, 1, 6x6, 0.047428504, 0.026102927, 0.021422456
16, 2048, 4, 0, 1, 6x6, 0.045620248, 0.024504836, 0.021373018
17, 2048, 4, 0, 1, 6x6, 0.044779916, 0.023600962, 0.021448066
18, 2048, 4, 0, 1, 6x6, 0.044259659, 0.023151197, 0.024423442
19, 2048, 4, 0, 1, 6x6, 0.045471054, 0.024281318, 0.026825154
20, 2048, 4, 0, 1, 6x6, 0.042528632, 0.021393233, 0.02143733
21, 2048, 4, 0, 1, 6x6, 0.048354261, 0.027227635, 0.027958286
22, 2048, 4, 0, 1, 6x6, 0.050009222, 0.028793548, 0.02835352
23, 2048, 4, 0, 1, 6x6, 0.04754599, 0.026372429, 0.026227703
24, 2048, 4, 0, 1, 6x6, 0.048349894, 0.027156083, 0.027605705
25, 2048, 4, 0, 1, 6x6, 0.043371296, 0.022276838, 0.021399527
26, 2048, 4, 0, 1, 6x6, 0.044085104, 0.022972505, 0.021420475
27, 2048, 4, 0, 1, 6x6, 0.042621205, 0.021441947, 0.021406544
28, 2048, 4, 0, 1, 6x6, 0.042682308, 0.021623857, 0.021414907
29, 2048, 4, 0, 1, 6x6, 0.045450185, 0.024257647, 0.021507239
