rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 256, 32, 0, 1, 5x5, 0.000878567, 0.000696247, 0.000145009
1, 256, 32, 0, 1, 5x5, 0.000891439, 0.000703297, 0.000144054
2, 256, 32, 0, 1, 5x5, 0.000910713, 0.000701706, 0.000150143
3, 256, 32, 0, 1, 5x5, 0.000887858, 0.000706367, 0.000145752
4, 256, 32, 0, 1, 5x5, 0.000836578, 0.000659244, 0.000143857
5, 256, 32, 0, 1, 5x5, 0.000859707, 0.000681499, 0.000148529
6, 256, 32, 0, 1, 5x5, 0.00085739, 0.0006759, 0.00013867
7, 256, 32, 0, 1, 5x5, 0.000860268, 0.000677836, 0.000143192
8, 256, 32, 0, 1, 5x5, 0.000848946, 0.000670446, 0.00014364
9, 256, 32, 0, 1, 5x5, 0.000868052, 0.000691551, 0.000141125
10, 256, 32, 0, 1, 5x5, 0.000845546, 0.000655846, 0.000146785
11, 256, 32, 0, 1, 5x5, 0.000859618, 0.000678716, 0.000141452
12, 256, 32, 0, 1, 5x5, 0.000848662, 0.000671214, 0.000140878
13, 256, 32, 0, 1, 5x5, 0.000856129, 0.000672114, 0.00014152
14, 256, 32, 0, 1, 5x5, 0.000836937, 0.000660777, 0.000143887
15, 256, 32, 0, 1, 5x5, 0.0008572, 0.000680321, 0.000141277
16, 256, 32, 0, 1, 5x5, 0.000843008, 0.000672664, 0.000139057
17, 256, 32, 0, 1, 5x5, 0.00084272, 0.000670733, 0.000142989
18, 256, 32, 0, 1, 5x5, 0.000850044, 0.000678017, 0.000147772
19, 256, 32, 0, 1, 5x5, 0.000855521, 0.000682003, 0.000143643
20, 256, 32, 0, 1, 5x5, 0.000840737, 0.000668845, 0.000152037
21, 256, 32, 0, 1, 5x5, 0.000858062, 0.000685229, 0.000143788
22, 256, 32, 0, 1, 5x5, 0.000834186, 0.000661814, 0.000143703
23, 256, 32, 0, 1, 5x5, 0.000845064, 0.000668566, 0.00015381
24, 256, 32, 0, 1, 5x5, 0.000844627, 0.000671676, 0.000139481
25, 256, 32, 0, 1, 5x5, 0.000842386, 0.000670955, 0.000143117
26, 256, 32, 0, 1, 5x5, 0.00085008, 0.000670775, 0.000146528
27, 256, 32, 0, 1, 5x5, 0.000854521, 0.000683048, 0.000144093
28, 256, 32, 0, 1, 5x5, 0.000867041, 0.000689139, 0.000147616
29, 256, 32, 0, 1, 5x5, 0.000838213, 0.000668971, 0.000141807
