rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 64, 32, 0, 1, 4x4, 0.000166973, 0.000112541, 4.729e-06
1, 64, 32, 0, 1, 4x4, 0.000175776, 0.000117049, 5.173e-06
2, 64, 32, 0, 1, 4x4, 0.000232322, 0.000176135, 5.161e-06
3, 64, 32, 0, 1, 4x4, 0.000178936, 0.000123505, 5.461e-06
4, 64, 32, 0, 1, 4x4, 0.000168555, 0.000115515, 4.992e-06
5, 64, 32, 0, 1, 4x4, 0.000166734, 0.000111328, 4.924e-06
6, 64, 32, 0, 1, 4x4, 0.000169881, 0.000107344, 5.111e-06
7, 64, 32, 0, 1, 4x4, 0.000167017, 0.000111267, 5.038e-06
8, 64, 32, 0, 1, 4x4, 0.00016092, 0.000107683, 5.166e-06
9, 64, 32, 0, 1, 4x4, 0.000169031, 0.0001095, 1.4917e-05
10, 64, 32, 0, 1, 4x4, 0.000200464, 0.000143052, 5.077e-06
11, 64, 32, 0, 1, 4x4, 0.000178325, 0.000113719, 5.034e-06
12, 64, 32, 0, 1, 4x4, 0.000173179, 0.000107026, 5.014e-06
13, 64, 32, 0, 1, 4x4, 0.000162745, 0.000108619, 5.149e-06
14, 64, 32, 0, 1, 4x4, 0.000158591, 0.000105636, 5.149e-06
15, 64, 32, 0, 1, 4x4, 0.000170803, 0.00010654, 5.071e-06
16, 64, 32, 0, 1, 4x4, 0.000161579, 0.00010725, 5.064e-06
17, 64, 32, 0, 1, 4x4, 0.000159099, 0.000104871, 5.081e-06
18, 64, 32, 0, 1, 4x4, 0.000180031, 0.000125468, 1.9117e-05
19, 64, 32, 0, 1, 4x4, 0.000177644, 0.00012248, 5.14e-06
20, 64, 32, 0, 1, 4x4, 0.000163026, 0.000106707, 5.122e-06
21, 64, 32, 0, 1, 4x4, 0.000175901, 0.000110399, 5.167e-06
22, 64, 32, 0, 1, 4x4, 0.000161991, 0.000108081, 5.113e-06
23, 64, 32, 0, 1, 4x4, 0.000158025, 0.000105263, 5.109e-06
24, 64, 32, 0, 1, 4x4, 0.000174734, 0.000119877, 5.076e-06
25, 64, 32, 0, 1, 4x4, 0.000161297, 0.000107472, 5.078e-06
26, 64, 32, 0, 1, 4x4, 0.000164415, 0.000111087, 5.045e-06
27, 64, 32, 0, 1, 4x4, 0.000171716, 0.000113708, 1.5102e-05
28, 64, 32, 0, 1, 4x4, 0.000161435, 0.000107633, 5.183e-06
29, 64, 32, 0, 1, 4x4, 0.000160918, 0.000107636, 5.071e-06
