rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 512, 128, 0, 1, 4x4, 0.002527563, 0.001656821, 0.00102287
1, 512, 128, 0, 1, 4x4, 0.00252227, 0.001727156, 0.001024288
2, 512, 128, 0, 1, 4x4, 0.002590835, 0.001745657, 0.001048507
3, 512, 128, 0, 1, 4x4, 0.002656112, 0.001536137, 0.001082061
4, 512, 128, 0, 1, 4x4, 0.002725927, 0.001635108, 0.001104941
5, 512, 128, 0, 1, 4x4, 0.002622037, 0.001547137, 0.001065228
6, 512, 128, 0, 1, 4x4, 0.002609766, 0.001503695, 0.001055371
7, 512, 128, 0, 1, 4x4, 0.002624365, 0.001522705, 0.001082551
8, 512, 128, 0, 1, 4x4, 0.002627479, 0.001485596, 0.001067183
9, 512, 128, 0, 1, 4x4, 0.002618673, 0.001506736, 0.001064594
10, 512, 128, 0, 1, 4x4, 0.002628517, 0.001519619, 0.00106545
11, 512, 128, 0, 1, 4x4, 0.002607996, 0.001502711, 0.00105699
12, 512, 128, 0, 1, 4x4, 0.002631138, 0.001530201, 0.001062922
13, 512, 128, 0, 1, 4x4, 0.002648369, 0.001523658, 0.001064642
14, 512, 128, 0, 1, 4x4, 0.002626862, 0.001519409, 0.001070192
15, 512, 128, 0, 1, 4x4, 0.00261806, 0.001517147, 0.001073695
16, 512, 128, 0, 1, 4x4, 0.002615948, 0.001501528, 0.001068666
17, 512, 128, 0, 1, 4x4, 0.002616385, 0.001523627, 0.001072647
18, 512, 128, 0, 1, 4x4, 0.00260741, 0.001500495, 0.001067275
19, 512, 128, 0, 1, 4x4, 0.002612358, 0.001509908, 0.001047575
20, 512, 128, 0, 1, 4x4, 0.002635389, 0.001524017, 0.0010779
21, 512, 128, 0, 1, 4x4, 0.002632812, 0.001518795, 0.001057117
22, 512, 128, 0, 1, 4x4, 0.00262161, 0.00151718, 0.001072663
23, 512, 128, 0, 1, 4x4, 0.002635132, 0.001528689, 0.001082358
24, 512, 128, 0, 1, 4x4, 0.002591141, 0.001490004, 0.001052815
25, 512, 128, 0, 1, 4x4, 0.002616237, 0.0015048, 0.001073046
26, 512, 128, 0, 1, 4x4, 0.002621718, 0.001526111, 0.001077824
27, 512, 128, 0, 1, 4x4, 0.002594984, 0.001489736, 0.001053137
28, 512, 128, 0, 1, 4x4, 0.00262238, 0.001512469, 0.001077346
29, 512, 128, 0, 1, 4x4, 0.00258853, 0.001476108, 0.001069943
