rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 8, 1, 0, 1, 2x2, 3.9847e-05, 1.2861e-05, 6.25e-07
1, 8, 1, 0, 1, 2x2, 4.3978e-05, 1.1715e-05, 1.2e-06
2, 8, 1, 0, 1, 2x2, 3.6963e-05, 9.026e-06, 1.257e-06
3, 8, 1, 0, 1, 2x2, 4.2466e-05, 1.1363e-05, 1.416e-06
4, 8, 1, 0, 1, 2x2, 3.896e-05, 7.719e-06, 9.68e-07
5, 8, 1, 0, 1, 2x2, 3.4542e-05, 7.612e-06, 6.98e-07
6, 8, 1, 0, 1, 2x2, 3.8113e-05, 8.795e-06, 1.334e-06
7, 8, 1, 0, 1, 2x2, 3.7307e-05, 8.326e-06, 1.22e-06
8, 8, 1, 0, 1, 2x2, 3.7004e-05, 8.618e-06, 1.105e-06
9, 8, 1, 0, 1, 2x2, 3.8451e-05, 8.777e-06, 1.394e-06
10, 8, 1, 0, 1, 2x2, 3.5611e-05, 8.516e-06, 8.49e-07
11, 8, 1, 0, 1, 2x2, 3.649e-05, 9.499e-06, 1.596e-06
12, 8, 1, 0, 1, 2x2, 4.099e-05, 1.2004e-05, 1.112e-06
13, 8, 1, 0, 1, 2x2, 3.3834e-05, 7.142e-06, 5.19e-07
14, 8, 1, 0, 1, 2x2, 3.6321e-05, 8.726e-06, 1.541e-06
15, 8, 1, 0, 1, 2x2, 3.6758e-05, 8.947e-06, 1.289e-06
16, 8, 1, 0, 1, 2x2, 3.7496e-05, 9.116e-06, 1.563e-06
17, 8, 1, 0, 1, 2x2, 3.5702e-05, 8.415e-06, 1.345e-06
18, 8, 1, 0, 1, 2x2, 3.513e-05, 8.48e-06, 1.263e-06
19, 8, 1, 0, 1, 2x2, 3.8319e-05, 9.838e-06, 1.356e-06
20, 8, 1, 0, 1, 2x2, 3.7989e-05, 9.438e-06, 9.46e-07
21, 8, 1, 0, 1, 2x2, 3.6403e-05, 9.862e-06, 1.317e-06
22, 8, 1, 0, 1, 2x2, 3.7685e-05, 9.122e-06, 1.7e-06
23, 8, 1, 0, 1, 2x2, 3.8239e-05, 8.311e-06, 1.418e-06
24, 8, 1, 0, 1, 2x2, 3.7821e-05, 9.162e-06, 1.387e-06
25, 8, 1, 0, 1, 2x2, 3.8419e-05, 9.69e-06, 1.146e-06
26, 8, 1, 0, 1, 2x2, 3.6374e-05, 9.063e-06, 1.186e-06
27, 8, 1, 0, 1, 2x2, 3.7662e-05, 8.334e-06, 1.397e-06
28, 8, 1, 0, 1, 2x2, 3.82e-05, 9.148e-06, 1.167e-06
29, 8, 1, 0, 1, 2x2, 3.7322e-05, 8.665e-06, 1.259e-06
