rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 1024, 32, 0, 1, 5x5, 0.011226089, 0.007331563, 0.005631236
1, 1024, 32, 0, 1, 5x5, 0.011229931, 0.00730867, 0.005605747
2, 1024, 32, 0, 1, 5x5, 0.011288262, 0.007377575, 0.005606783
3, 1024, 32, 0, 1, 5x5, 0.011178557, 0.007322768, 0.005624397
4, 1024, 32, 0, 1, 5x5, 0.011237997, 0.007364045, 0.005618823
5, 1024, 32, 0, 1, 5x5, 0.011145277, 0.007240538, 0.005587461
6, 1024, 32, 0, 1, 5x5, 0.011232224, 0.007312818, 0.005571295
7, 1024, 32, 0, 1, 5x5, 0.011255207, 0.007329551, 0.005598808
8, 1024, 32, 0, 1, 5x5, 0.011308729, 0.007362849, 0.005671246
9, 1024, 32, 0, 1, 5x5, 0.011263222, 0.007394478, 0.005687496
10, 1024, 32, 0, 1, 5x5, 0.011250678, 0.007372813, 0.005647527
11, 1024, 32, 0, 1, 5x5, 0.0111558, 0.007247076, 0.005656681
12, 1024, 32, 0, 1, 5x5, 0.011257083, 0.007340099, 0.005636498
13, 1024, 32, 0, 1, 5x5, 0.011237693, 0.007338227, 0.005655408
14, 1024, 32, 0, 1, 5x5, 0.011233262, 0.007282935, 0.005595498
15, 1024, 32, 0, 1, 5x5, 0.011218352, 0.007306754, 0.005656526
16, 1024, 32, 0, 1, 5x5, 0.014329587, 0.010229781, 0.005682573
17, 1024, 32, 0, 1, 5x5, 0.011292416, 0.007359901, 0.005671348
18, 1024, 32, 0, 1, 5x5, 0.011273785, 0.007339328, 0.005639629
19, 1024, 32, 0, 1, 5x5, 0.011258267, 0.007315164, 0.005724768
20, 1024, 32, 0, 1, 5x5, 0.011279546, 0.007388001, 0.005694523
21, 1024, 32, 0, 1, 5x5, 0.011223095, 0.007283601, 0.005657138
22, 1024, 32, 0, 1, 5x5, 0.012375879, 0.008462615, 0.006359252
23, 1024, 32, 0, 1, 5x5, 0.011224365, 0.007262407, 0.005653931
24, 1024, 32, 0, 1, 5x5, 0.01132325, 0.007421868, 0.005724676
25, 1024, 32, 0, 1, 5x5, 0.011322832, 0.007414319, 0.005641538
26, 1024, 32, 0, 1, 5x5, 0.01127984, 0.007382976, 0.005665596
27, 1024, 32, 0, 1, 5x5, 0.011134809, 0.00721703, 0.005622184
28, 1024, 32, 0, 1, 5x5, 0.011239943, 0.007301074, 0.005645977
29, 1024, 32, 0, 1, 5x5, 0.01116507, 0.007207302, 0.005651571
