rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 1024, 4, 0, 1, 3x3, 0.021242949, 0.006350575, 0.014788928
1, 1024, 4, 0, 1, 3x3, 0.021214218, 0.006235358, 0.014732901
2, 1024, 4, 0, 1, 3x3, 0.020947139, 0.006027892, 0.014730336
3, 1024, 4, 0, 1, 3x3, 0.020598369, 0.005743507, 0.014613838
4, 1024, 4, 0, 1, 3x3, 0.020634355, 0.005734344, 0.014659935
5, 1024, 4, 0, 1, 3x3, 0.020997657, 0.006036772, 0.014735047
6, 1024, 4, 0, 1, 3x3, 0.020820372, 0.005900738, 0.014661108
7, 1024, 4, 0, 1, 3x3, 0.020880852, 0.006028313, 0.014679268
8, 1024, 4, 0, 1, 3x3, 0.021050228, 0.006173484, 0.01472564
9, 1024, 4, 0, 1, 3x3, 0.02103349, 0.0060692, 0.014723358
10, 1024, 4, 0, 1, 3x3, 0.02092842, 0.005897129, 0.014736597
11, 1024, 4, 0, 1, 3x3, 0.020629598, 0.005743967, 0.014666026
12, 1024, 4, 0, 1, 3x3, 0.021723223, 0.006630387, 0.014761653
13, 1024, 4, 0, 1, 3x3, 0.024462275, 0.009303224, 0.014820115
14, 1024, 4, 0, 1, 3x3, 0.021560508, 0.006543665, 0.014715635
15, 1024, 4, 0, 1, 3x3, 0.021265243, 0.00619255, 0.014753773
16, 1024, 4, 0, 1, 3x3, 0.021347493, 0.006391483, 0.014728715
17, 1024, 4, 0, 1, 3x3, 0.021142483, 0.006315767, 0.014672919
18, 1024, 4, 0, 1, 3x3, 0.021104616, 0.006202642, 0.014763138
19, 1024, 4, 0, 1, 3x3, 0.020842788, 0.006003181, 0.014680011
20, 1024, 4, 0, 1, 3x3, 0.020609889, 0.005754312, 0.01493113
21, 1024, 4, 0, 1, 3x3, 0.020372643, 0.00554672, 0.0147118
22, 1024, 4, 0, 1, 3x3, 0.020121581, 0.005310209, 0.014688978
23, 1024, 4, 0, 1, 3x3, 0.019715163, 0.004927392, 0.014680088
24, 1024, 4, 0, 1, 3x3, 0.019678492, 0.00487696, 0.014720193
25, 1024, 4, 0, 1, 3x3, 0.019664394, 0.0048484, 0.014747026
26, 1024, 4, 0, 1, 3x3, 0.019347996, 0.004532594, 0.014636384
27, 1024, 4, 0, 1, 3x3, 0.019409997, 0.004633363, 0.014730489
28, 1024, 4, 0, 1, 3x3, 0.019413133, 0.004597136, 0.01468584
29, 1024, 4, 0, 1, 3x3, 0.019404065, 0.004623257, 0.014860762
