rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 16, 4, 0, 1, 5x5, 0.000134592, 6.9109e-05, 1.203e-06
1, 16, 4, 0, 1, 5x5, 0.000116414, 4.1283e-05, 1.862e-06
2, 16, 4, 0, 1, 5x5, 0.000202557, 8.9836e-05, 2.373e-06
3, 16, 4, 0, 1, 5x5, 0.000104799, 4.6304e-05, 1.961e-06
4, 16, 4, 0, 1, 5x5, 9.2844e-05, 3.8517e-05, 2.217e-06
5, 16, 4, 0, 1, 5x5, 0.000120047, 4.424e-05, 2.406e-06
6, 16, 4, 0, 1, 5x5, 0.000129461, 3.9056e-05, 2.613e-06
7, 16, 4, 0, 1, 5x5, 9.1443e-05, 3.6005e-05, 2.227e-06
8, 16, 4, 0, 1, 5x5, 9.7971e-05, 4.1634e-05, 2.759e-06
9, 16, 4, 0, 1, 5x5, 9.3765e-05, 3.5727e-05, 2.143e-06
10, 16, 4, 0, 1, 5x5, 0.00018442, 0.000123744, 1.7e-06
11, 16, 4, 0, 1, 5x5, 9.6194e-05, 3.93e-05, 2.237e-06
12, 16, 4, 0, 1, 5x5, 8.8077e-05, 3.0418e-05, 2.621e-06
13, 16, 4, 0, 1, 5x5, 8.5552e-05, 3.0081e-05, 2.469e-06
14, 16, 4, 0, 1, 5x5, 8.4194e-05, 2.8998e-05, 2.383e-06
15, 16, 4, 0, 1, 5x5, 8.2907e-05, 2.8009e-05, 2.74e-06
16, 16, 4, 0, 1, 5x5, 9.686e-05, 2.8953e-05, 2.385e-06
17, 16, 4, 0, 1, 5x5, 8.224e-05, 2.6904e-05, 1.731e-06
18, 16, 4, 0, 1, 5x5, 9.6508e-05, 3.9332e-05, 7.51e-06
19, 16, 4, 0, 1, 5x5, 8.5492e-05, 2.762e-05, 2.368e-06
20, 16, 4, 0, 1, 5x5, 9.2566e-05, 3.4867e-05, 1.767e-06
21, 16, 4, 0, 1, 5x5, 8.4309e-05, 2.6616e-05, 2.012e-06
22, 16, 4, 0, 1, 5x5, 8.3663e-05, 2.7371e-05, 1.154e-06
23, 16, 4, 0, 1, 5x5, 8.2356e-05, 2.8141e-05, 1.238e-06
24, 16, 4, 0, 1, 5x5, 8.3619e-05, 2.8485e-05, 1.809e-06
25, 16, 4, 0, 1, 5x5, 7.8094e-05, 2.5069e-05, 2.507e-06
26, 16, 4, 0, 1, 5x5, 8.4915e-05, 3.0714e-05, 4.298e-06
27, 16, 4, 0, 1, 5x5, 8.3131e-05, 2.7887e-05, 2.401e-06
28, 16, 4, 0, 1, 5x5, 9.4999e-05, 3.0087e-05, 2.312e-06
29, 16, 4, 0, 1, 5x5, 8.8775e-05, 3.0296e-05, 2.28e-06
