rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 2048, 64, 0, 1, 3x3, 0.163145754, 0.044196364, 0.133162052
1, 2048, 64, 0, 1, 3x3, 0.158709231, 0.04174933, 0.133595402
2, 2048, 64, 0, 1, 3x3, 0.15788037, 0.041165209, 0.133063684
3, 2048, 64, 0, 1, 3x3, 0.159288992, 0.04199253, 0.13441008
4, 2048, 64, 0, 1, 3x3, 0.158985278, 0.041928728, 0.133462135
5, 2048, 64, 0, 1, 3x3, 0.159065969, 0.041971923, 0.133135406
6, 2048, 64, 0, 1, 3x3, 0.164583433, 0.045758679, 0.13490304
7, 2048, 64, 0, 1, 3x3, 0.160089347, 0.043160126, 0.135141144
8, 2048, 64, 0, 1, 3x3, 0.157644045, 0.04127532, 0.13417035
9, 2048, 64, 0, 1, 3x3, 0.155816966, 0.039480308, 0.132600191
10, 2048, 64, 0, 1, 3x3, 0.156736107, 0.040029098, 0.132866074
11, 2048, 64, 0, 1, 3x3, 0.15863802, 0.041945453, 0.13460302
12, 2048, 64, 0, 1, 3x3, 0.157853324, 0.041279198, 0.133826114
13, 2048, 64, 0, 1, 3x3, 0.157574952, 0.040923715, 0.1342164
14, 2048, 64, 0, 1, 3x3, 0.162272282, 0.043788641, 0.134162616
15, 2048, 64, 0, 1, 3x3, 0.1580925, 0.041183542, 0.134321682
16, 2048, 64, 0, 1, 3x3, 0.156573806, 0.040171559, 0.132932096
17, 2048, 64, 0, 1, 3x3, 0.157009841, 0.040590493, 0.133009203
18, 2048, 64, 0, 1, 3x3, 0.158711303, 0.041995758, 0.13537461
19, 2048, 64, 0, 1, 3x3, 0.157880548, 0.041117716, 0.134566682
20, 2048, 64, 0, 1, 3x3, 0.157074991, 0.04019567, 0.133259027
21, 2048, 64, 0, 1, 3x3, 0.158216905, 0.041679487, 0.133953116
22, 2048, 64, 0, 1, 3x3, 0.156094941, 0.039871147, 0.132827343
23, 2048, 64, 0, 1, 3x3, 0.159008325, 0.041823878, 0.134484295
24, 2048, 64, 0, 1, 3x3, 0.158146212, 0.041109572, 0.134725684
25, 2048, 64, 0, 1, 3x3, 0.157318124, 0.040379681, 0.134136243
26, 2048, 64, 0, 1, 3x3, 0.1561165, 0.039718748, 0.132988914
27, 2048, 64, 0, 1, 3x3, 0.157570305, 0.041213558, 0.134267772
28, 2048, 64, 0, 1, 3x3, 0.15773852, 0.041367927, 0.134736552
29, 2048, 64, 0, 1, 3x3, 0.15712646, 0.040511142, 0.133406585
