rep_id,size,block_size,BLAS,MPI,grid,time,comm_time,comp_time
0, 8, 8, 0, 1, 4x4, 7.3777e-05, 2.4501e-05, 2.07e-07
1, 8, 8, 0, 1, 4x4, 7.8491e-05, 2.7472e-05, 2.2e-07
2, 8, 8, 0, 1, 4x4, 0.000125236, 7.1693e-05, 1.9e-07
3, 8, 8, 0, 1, 4x4, 6.6927e-05, 2.0322e-05, 2.12e-07
4, 8, 8, 0, 1, 4x4, 7.758e-05, 3.3066e-05, 1.88e-07
5, 8, 8, 0, 1, 4x4, 7.0674e-05, 2.5931e-05, 1.91e-07
6, 8, 8, 0, 1, 4x4, 6.9204e-05, 2.3293e-05, 1.92e-07
7, 8, 8, 0, 1, 4x4, 8.6898e-05, 4.1818e-05, 2e-07
8, 8, 8, 0, 1, 4x4, 6.827e-05, 2.3904e-05, 2.13e-07
9, 8, 8, 0, 1, 4x4, 6.7033e-05, 2.0486e-05, 1.92e-07
10, 8, 8, 0, 1, 4x4, 0.00010262, 3.8554e-05, 2.31e-07
11, 8, 8, 0, 1, 4x4, 7.4101e-05, 2.8209e-05, 2.21e-07
12, 8, 8, 0, 1, 4x4, 6.888e-05, 2.1682e-05, 1.91e-07
13, 8, 8, 0, 1, 4x4, 6.2113e-05, 1.84e-05, 1.85e-07
14, 8, 8, 0, 1, 4x4, 6.2493e-05, 1.7812e-05, 1.98e-07
15, 8, 8, 0, 1, 4x4, 6.0063e-05, 1.6436e-05, 1.86e-07
16, 8, 8, 0, 1, 4x4, 6.2513e-05, 1.6985e-05, 1.86e-07
17, 8, 8, 0, 1, 4x4, 6.0776e-05, 1.6963e-05, 1.98e-07
18, 8, 8, 0, 1, 4x4, 6.2279e-05, 1.7787e-05, 1.86e-07
19, 8, 8, 0, 1, 4x4, 6.1091e-05, 1.7424e-05, 1.93e-07
20, 8, 8, 0, 1, 4x4, 6.908e-05, 2.5278e-05, 2.2e-07
21, 8, 8, 0, 1, 4x4, 6.2175e-05, 1.9287e-05, 1.87e-07
22, 8, 8, 0, 1, 4x4, 6.1493e-05, 1.8438e-05, 1.85e-07
23, 8, 8, 0, 1, 4x4, 6.1843e-05, 1.6819e-05, 2.04e-07
24, 8, 8, 0, 1, 4x4, 6.0988e-05, 1.8895e-05, 1.88e-07
25, 8, 8, 0, 1, 4x4, 6.0769e-05, 1.8598e-05, 1.89e-07
26, 8, 8, 0, 1, 4x4, 6.5105e-05, 2.0491e-05, 1.82e-07
27, 8, 8, 0, 1, 4x4, 6.3265e-05, 1.8932e-05, 1.94e-07
28, 8, 8, 0, 1, 4x4, 6.2417e-05, 1.7726e-05, 1.97e-07
29, 8, 8, 0, 1, 4x4, 6.4988e-05, 2.0275e-05, 1.86e-07
