rep_id,size,block_size,BLAS,MPI,grid,time
0, 8, 2, 0, 0, 1x1, 1.172e-06
1, 8, 2, 0, 0, 1x1, 1.127e-06
2, 8, 2, 0, 0, 1x1, 1.084e-06
3, 8, 2, 0, 0, 1x1, 1.106e-06
4, 8, 2, 0, 0, 1x1, 1.1e-06
5, 8, 2, 0, 0, 1x1, 1.085e-06
6, 8, 2, 0, 0, 1x1, 1.091e-06
7, 8, 2, 0, 0, 1x1, 1.088e-06
8, 8, 2, 0, 0, 1x1, 1.088e-06
9, 8, 2, 0, 0, 1x1, 1.1e-06
10, 8, 2, 0, 0, 1x1, 1.069e-06
11, 8, 2, 0, 0, 1x1, 1.08e-06
12, 8, 2, 0, 0, 1x1, 1.107e-06
13, 8, 2, 0, 0, 1x1, 1.106e-06
14, 8, 2, 0, 0, 1x1, 1.057e-06
15, 8, 2, 0, 0, 1x1, 1.079e-06
16, 8, 2, 0, 0, 1x1, 1.095e-06
17, 8, 2, 0, 0, 1x1, 1.104e-06
18, 8, 2, 0, 0, 1x1, 1.099e-06
19, 8, 2, 0, 0, 1x1, 1.088e-06
20, 8, 2, 0, 0, 1x1, 1.088e-06
21, 8, 2, 0, 0, 1x1, 1.076e-06
22, 8, 2, 0, 0, 1x1, 1.076e-06
23, 8, 2, 0, 0, 1x1, 1.077e-06
24, 8, 2, 0, 0, 1x1, 1.102e-06
25, 8, 2, 0, 0, 1x1, 1.09e-06
26, 8, 2, 0, 0, 1x1, 1.057e-06
27, 8, 2, 0, 0, 1x1, 1.073e-06
28, 8, 2, 0, 0, 1x1, 1.083e-06
29, 8, 2, 0, 0, 1x1, 1.101e-06
