rep_id,size,block_size,BLAS,MPI,grid,time
0, 64, 32, 0, 0, 1x1, 4.1543e-05
1, 64, 32, 0, 0, 1x1, 3.5132e-05
2, 64, 32, 0, 0, 1x1, 3.508e-05
3, 64, 32, 0, 0, 1x1, 3.1346e-05
4, 64, 32, 0, 0, 1x1, 3.1355e-05
5, 64, 32, 0, 0, 1x1, 3.132e-05
6, 64, 32, 0, 0, 1x1, 3.9355e-05
7, 64, 32, 0, 0, 1x1, 3.9977e-05
8, 64, 32, 0, 0, 1x1, 3.9884e-05
9, 64, 32, 0, 0, 1x1, 3.9845e-05
10, 64, 32, 0, 0, 1x1, 3.9854e-05
11, 64, 32, 0, 0, 1x1, 4.0063e-05
12, 64, 32, 0, 0, 1x1, 3.1359e-05
13, 64, 32, 0, 0, 1x1, 3.1317e-05
14, 64, 32, 0, 0, 1x1, 3.1359e-05
15, 64, 32, 0, 0, 1x1, 3.1302e-05
16, 64, 32, 0, 0, 1x1, 3.1315e-05
17, 64, 32, 0, 0, 1x1, 4.1387e-05
18, 64, 32, 0, 0, 1x1, 4.6229e-05
19, 64, 32, 0, 0, 1x1, 3.9829e-05
20, 64, 32, 0, 0, 1x1, 3.9829e-05
21, 64, 32, 0, 0, 1x1, 4.0909e-05
22, 64, 32, 0, 0, 1x1, 0.000272591
23, 64, 32, 0, 0, 1x1, 3.9893e-05
24, 64, 32, 0, 0, 1x1, 4.0794e-05
25, 64, 32, 0, 0, 1x1, 4.0605e-05
26, 64, 32, 0, 0, 1x1, 4.7695e-05
27, 64, 32, 0, 0, 1x1, 4.1377e-05
28, 64, 32, 0, 0, 1x1, 4.1353e-05
29, 64, 32, 0, 0, 1x1, 4.1338e-05
