rep_id,size,block_size,BLAS,MPI,grid,time
0, 4096, 512, 0, 0, 1x1, 13.2340779
1, 4096, 512, 0, 0, 1x1, 13.2340001
2, 4096, 512, 0, 0, 1x1, 13.279871
3, 4096, 512, 0, 0, 1x1, 13.2307913
4, 4096, 512, 0, 0, 1x1, 13.2552023
5, 4096, 512, 0, 0, 1x1, 13.2213399
6, 4096, 512, 0, 0, 1x1, 13.2256504
7, 4096, 512, 0, 0, 1x1, 13.2208255
8, 4096, 512, 0, 0, 1x1, 13.2226165
9, 4096, 512, 0, 0, 1x1, 13.2234748
10, 4096, 512, 0, 0, 1x1, 13.2225
11, 4096, 512, 0, 0, 1x1, 13.2224027
12, 4096, 512, 0, 0, 1x1, 13.3125974
13, 4096, 512, 0, 0, 1x1, 13.2780205
14, 4096, 512, 0, 0, 1x1, 13.2939824
15, 4096, 512, 0, 0, 1x1, 13.2701552
16, 4096, 512, 0, 0, 1x1, 13.2813051
17, 4096, 512, 0, 0, 1x1, 13.2693876
18, 4096, 512, 0, 0, 1x1, 13.2771156
19, 4096, 512, 0, 0, 1x1, 13.2804777
20, 4096, 512, 0, 0, 1x1, 13.2802361
21, 4096, 512, 0, 0, 1x1, 13.2725177
22, 4096, 512, 0, 0, 1x1, 13.2770427
23, 4096, 512, 0, 0, 1x1, 13.2976556
24, 4096, 512, 0, 0, 1x1, 13.3133658
25, 4096, 512, 0, 0, 1x1, 13.3063933
26, 4096, 512, 0, 0, 1x1, 13.3184197
27, 4096, 512, 0, 0, 1x1, 13.3281356
28, 4096, 512, 0, 0, 1x1, 13.3252981
29, 4096, 512, 0, 0, 1x1, 13.3112705
