rep_id,size,block_size,BLAS,MPI,grid,time
0, 64, 4, 0, 0, 1x1, 0.000208085
1, 64, 4, 0, 0, 1x1, 0.000209046
2, 64, 4, 0, 0, 1x1, 0.000208436
3, 64, 4, 0, 0, 1x1, 0.000217473
4, 64, 4, 0, 0, 1x1, 0.000208795
5, 64, 4, 0, 0, 1x1, 0.000208788
6, 64, 4, 0, 0, 1x1, 0.000207598
7, 64, 4, 0, 0, 1x1, 0.00019377
8, 64, 4, 0, 0, 1x1, 0.000195501
9, 64, 4, 0, 0, 1x1, 0.000198743
10, 64, 4, 0, 0, 1x1, 0.000200302
11, 64, 4, 0, 0, 1x1, 0.000201124
12, 64, 4, 0, 0, 1x1, 0.000199401
13, 64, 4, 0, 0, 1x1, 0.00019904
14, 64, 4, 0, 0, 1x1, 0.000207196
15, 64, 4, 0, 0, 1x1, 0.000197487
16, 64, 4, 0, 0, 1x1, 0.000193573
17, 64, 4, 0, 0, 1x1, 0.000205222
18, 64, 4, 0, 0, 1x1, 0.000192381
19, 64, 4, 0, 0, 1x1, 0.000193742
20, 64, 4, 0, 0, 1x1, 0.000205309
21, 64, 4, 0, 0, 1x1, 0.000200676
22, 64, 4, 0, 0, 1x1, 0.000200871
23, 64, 4, 0, 0, 1x1, 0.000208633
24, 64, 4, 0, 0, 1x1, 0.000193632
25, 64, 4, 0, 0, 1x1, 0.000154843
26, 64, 4, 0, 0, 1x1, 0.000209468
27, 64, 4, 0, 0, 1x1, 0.000154906
28, 64, 4, 0, 0, 1x1, 0.000154771
29, 64, 4, 0, 0, 1x1, 0.00017423
