rep_id,size,block_size,BLAS,MPI,grid,time
0, 4, 2, 0, 0, 1x1, 4.08e-07
1, 4, 2, 0, 0, 1x1, 2.29e-07
2, 4, 2, 0, 0, 1x1, 3.09e-07
3, 4, 2, 0, 0, 1x1, 1.98e-07
4, 4, 2, 0, 0, 1x1, 3.18e-07
5, 4, 2, 0, 0, 1x1, 3.04e-07
6, 4, 2, 0, 0, 1x1, 3.06e-07
7, 4, 2, 0, 0, 1x1, 2.32e-07
8, 4, 2, 0, 0, 1x1, 2.69e-07
9, 4, 2, 0, 0, 1x1, 2.45e-07
10, 4, 2, 0, 0, 1x1, 2.81e-07
11, 4, 2, 0, 0, 1x1, 2.88e-07
12, 4, 2, 0, 0, 1x1, 2.33e-07
13, 4, 2, 0, 0, 1x1, 2.68e-07
14, 4, 2, 0, 0, 1x1, 2.02e-07
15, 4, 2, 0, 0, 1x1, 2.88e-07
16, 4, 2, 0, 0, 1x1, 2.66e-07
17, 4, 2, 0, 0, 1x1, 4.15e-07
18, 4, 2, 0, 0, 1x1, 2.68e-07
19, 4, 2, 0, 0, 1x1, 3.04e-07
20, 4, 2, 0, 0, 1x1, 2.71e-07
21, 4, 2, 0, 0, 1x1, 1.82e-07
22, 4, 2, 0, 0, 1x1, 3.06e-07
23, 4, 2, 0, 0, 1x1, 2.65e-07
24, 4, 2, 0, 0, 1x1, 2.43e-07
25, 4, 2, 0, 0, 1x1, 3.55e-07
26, 4, 2, 0, 0, 1x1, 3.36e-07
27, 4, 2, 0, 0, 1x1, 2.84e-07
28, 4, 2, 0, 0, 1x1, 2.87e-07
29, 4, 2, 0, 0, 1x1, 2.47e-07
