rep_id,size,block_size,BLAS,MPI,grid,time
0, 2048, 16, 0, 0, 1x1, 1.60246506
1, 2048, 16, 0, 0, 1x1, 1.60249957
2, 2048, 16, 0, 0, 1x1, 1.60318345
3, 2048, 16, 0, 0, 1x1, 1.60361814
4, 2048, 16, 0, 0, 1x1, 1.60434918
5, 2048, 16, 0, 0, 1x1, 1.59856128
6, 2048, 16, 0, 0, 1x1, 1.60312423
7, 2048, 16, 0, 0, 1x1, 1.60571386
8, 2048, 16, 0, 0, 1x1, 1.60136336
9, 2048, 16, 0, 0, 1x1, 1.60453081
10, 2048, 16, 0, 0, 1x1, 1.60164054
11, 2048, 16, 0, 0, 1x1, 1.60950295
12, 2048, 16, 0, 0, 1x1, 1.60478428
13, 2048, 16, 0, 0, 1x1, 1.60832683
14, 2048, 16, 0, 0, 1x1, 1.612213
15, 2048, 16, 0, 0, 1x1, 1.60676254
16, 2048, 16, 0, 0, 1x1, 1.61209702
17, 2048, 16, 0, 0, 1x1, 1.61603418
18, 2048, 16, 0, 0, 1x1, 1.60856679
19, 2048, 16, 0, 0, 1x1, 1.61673411
20, 2048, 16, 0, 0, 1x1, 1.62452191
21, 2048, 16, 0, 0, 1x1, 1.60855909
22, 2048, 16, 0, 0, 1x1, 1.6108697
23, 2048, 16, 0, 0, 1x1, 1.61005473
24, 2048, 16, 0, 0, 1x1, 1.61083869
25, 2048, 16, 0, 0, 1x1, 1.61207195
26, 2048, 16, 0, 0, 1x1, 1.61422902
27, 2048, 16, 0, 0, 1x1, 1.61859123
28, 2048, 16, 0, 0, 1x1, 1.61547042
29, 2048, 16, 0, 0, 1x1, 1.61559336
