rep_id,size,block_size,BLAS,MPI,grid,time
0, 16, 16, 0, 0, 1x1, 7.55e-07
1, 16, 16, 0, 0, 1x1, 7.21e-07
2, 16, 16, 0, 0, 1x1, 6.71e-07
3, 16, 16, 0, 0, 1x1, 7.27e-07
4, 16, 16, 0, 0, 1x1, 6.51e-07
5, 16, 16, 0, 0, 1x1, 6.91e-07
6, 16, 16, 0, 0, 1x1, 6.46e-07
7, 16, 16, 0, 0, 1x1, 6.84e-07
8, 16, 16, 0, 0, 1x1, 7.01e-07
9, 16, 16, 0, 0, 1x1, 6.44e-07
10, 16, 16, 0, 0, 1x1, 6.56e-07
11, 16, 16, 0, 0, 1x1, 6.49e-07
12, 16, 16, 0, 0, 1x1, 6.54e-07
13, 16, 16, 0, 0, 1x1, 6.34e-07
14, 16, 16, 0, 0, 1x1, 6.93e-07
15, 16, 16, 0, 0, 1x1, 6.91e-07
16, 16, 16, 0, 0, 1x1, 6.68e-07
17, 16, 16, 0, 0, 1x1, 6.5e-07
18, 16, 16, 0, 0, 1x1, 6.56e-07
19, 16, 16, 0, 0, 1x1, 6.52e-07
20, 16, 16, 0, 0, 1x1, 6.47e-07
21, 16, 16, 0, 0, 1x1, 6.8e-07
22, 16, 16, 0, 0, 1x1, 6.95e-07
23, 16, 16, 0, 0, 1x1, 7.03e-07
24, 16, 16, 0, 0, 1x1, 6.57e-07
25, 16, 16, 0, 0, 1x1, 6.47e-07
26, 16, 16, 0, 0, 1x1, 6.91e-07
27, 16, 16, 0, 0, 1x1, 6.47e-07
28, 16, 16, 0, 0, 1x1, 6.92e-07
29, 16, 16, 0, 0, 1x1, 6.53e-07
