rep_id,size,block_size,BLAS,MPI,grid,time
0, 256, 4, 0, 0, 1x1, 0.009542094
1, 256, 4, 0, 0, 1x1, 0.010120281
2, 256, 4, 0, 0, 1x1, 0.010641279
3, 256, 4, 0, 0, 1x1, 0.010751504
4, 256, 4, 0, 0, 1x1, 0.010493792
5, 256, 4, 0, 0, 1x1, 0.009435892
6, 256, 4, 0, 0, 1x1, 0.009490029
7, 256, 4, 0, 0, 1x1, 0.010160581
8, 256, 4, 0, 0, 1x1, 0.009966346
9, 256, 4, 0, 0, 1x1, 0.010457771
10, 256, 4, 0, 0, 1x1, 0.011098125
11, 256, 4, 0, 0, 1x1, 0.012171986
12, 256, 4, 0, 0, 1x1, 0.009964875
13, 256, 4, 0, 0, 1x1, 0.009599521
14, 256, 4, 0, 0, 1x1, 0.009282648
15, 256, 4, 0, 0, 1x1, 0.009234769
16, 256, 4, 0, 0, 1x1, 0.008409654
17, 256, 4, 0, 0, 1x1, 0.008634872
18, 256, 4, 0, 0, 1x1, 0.008675782
19, 256, 4, 0, 0, 1x1, 0.008479805
20, 256, 4, 0, 0, 1x1, 0.008937065
21, 256, 4, 0, 0, 1x1, 0.008875131
22, 256, 4, 0, 0, 1x1, 0.00849848
23, 256, 4, 0, 0, 1x1, 0.008507293
24, 256, 4, 0, 0, 1x1, 0.008443006
25, 256, 4, 0, 0, 1x1, 0.008537803
26, 256, 4, 0, 0, 1x1, 0.008492996
27, 256, 4, 0, 0, 1x1, 0.008442436
28, 256, 4, 0, 0, 1x1, 0.008410944
29, 256, 4, 0, 0, 1x1, 0.008395291
