rep_id,size,block_size,BLAS,MPI,grid,time
0, 8, 4, 0, 0, 1x1, 5.14e-07
1, 8, 4, 0, 0, 1x1, 5.03e-07
2, 8, 4, 0, 0, 1x1, 4.35e-07
3, 8, 4, 0, 0, 1x1, 4.45e-07
4, 8, 4, 0, 0, 1x1, 4.53e-07
5, 8, 4, 0, 0, 1x1, 4.24e-07
6, 8, 4, 0, 0, 1x1, 4.36e-07
7, 8, 4, 0, 0, 1x1, 4.4e-07
8, 8, 4, 0, 0, 1x1, 4.37e-07
9, 8, 4, 0, 0, 1x1, 4.33e-07
10, 8, 4, 0, 0, 1x1, 4.48e-07
11, 8, 4, 0, 0, 1x1, 4.45e-07
12, 8, 4, 0, 0, 1x1, 4.4e-07
13, 8, 4, 0, 0, 1x1, 4.37e-07
14, 8, 4, 0, 0, 1x1, 4.35e-07
15, 8, 4, 0, 0, 1x1, 4.37e-07
16, 8, 4, 0, 0, 1x1, 4.38e-07
17, 8, 4, 0, 0, 1x1, 4.44e-07
18, 8, 4, 0, 0, 1x1, 4.54e-07
19, 8, 4, 0, 0, 1x1, 4.48e-07
20, 8, 4, 0, 0, 1x1, 4.46e-07
21, 8, 4, 0, 0, 1x1, 4.36e-07
22, 8, 4, 0, 0, 1x1, 4.38e-07
23, 8, 4, 0, 0, 1x1, 4.34e-07
24, 8, 4, 0, 0, 1x1, 4.28e-07
25, 8, 4, 0, 0, 1x1, 4.39e-07
26, 8, 4, 0, 0, 1x1, 4.35e-07
27, 8, 4, 0, 0, 1x1, 4.43e-07
28, 8, 4, 0, 0, 1x1, 4.4e-07
29, 8, 4, 0, 0, 1x1, 4.25e-07
