rep_id,size,block_size,BLAS,MPI,grid,time
0, 4096, 1024, 0, 0, 1x1, 11.3774559
1, 4096, 1024, 0, 0, 1x1, 11.3698972
2, 4096, 1024, 0, 0, 1x1, 11.3647932
3, 4096, 1024, 0, 0, 1x1, 11.3990227
4, 4096, 1024, 0, 0, 1x1, 11.4191062
5, 4096, 1024, 0, 0, 1x1, 11.3853984
6, 4096, 1024, 0, 0, 1x1, 11.3766643
7, 4096, 1024, 0, 0, 1x1, 11.4131843
8, 4096, 1024, 0, 0, 1x1, 11.3814184
9, 4096, 1024, 0, 0, 1x1, 11.3803797
10, 4096, 1024, 0, 0, 1x1, 11.3671662
11, 4096, 1024, 0, 0, 1x1, 11.4089289
12, 4096, 1024, 0, 0, 1x1, 11.3966166
13, 4096, 1024, 0, 0, 1x1, 11.4172245
14, 4096, 1024, 0, 0, 1x1, 11.3989778
15, 4096, 1024, 0, 0, 1x1, 11.39723
16, 4096, 1024, 0, 0, 1x1, 11.4351225
17, 4096, 1024, 0, 0, 1x1, 11.4055718
18, 4096, 1024, 0, 0, 1x1, 11.4402626
19, 4096, 1024, 0, 0, 1x1, 11.4447874
20, 4096, 1024, 0, 0, 1x1, 11.4269357
21, 4096, 1024, 0, 0, 1x1, 11.4336206
22, 4096, 1024, 0, 0, 1x1, 11.4193011
23, 4096, 1024, 0, 0, 1x1, 11.4232076
24, 4096, 1024, 0, 0, 1x1, 11.3922119
25, 4096, 1024, 0, 0, 1x1, 11.4381739
26, 4096, 1024, 0, 0, 1x1, 11.4630409
27, 4096, 1024, 0, 0, 1x1, 11.4394687
28, 4096, 1024, 0, 0, 1x1, 11.424631
29, 4096, 1024, 0, 0, 1x1, 11.4418831
