rep_id,size,block_size,BLAS,MPI,grid,time
0, 4096, 64, 0, 0, 1x1, 9.42975647
1, 4096, 64, 0, 0, 1x1, 9.440419
2, 4096, 64, 0, 0, 1x1, 9.43261573
3, 4096, 64, 0, 0, 1x1, 9.46344301
4, 4096, 64, 0, 0, 1x1, 9.42505248
5, 4096, 64, 0, 0, 1x1, 9.43952952
6, 4096, 64, 0, 0, 1x1, 9.47281096
7, 4096, 64, 0, 0, 1x1, 9.43222156
8, 4096, 64, 0, 0, 1x1, 9.42466458
9, 4096, 64, 0, 0, 1x1, 9.39628878
10, 4096, 64, 0, 0, 1x1, 9.39524498
11, 4096, 64, 0, 0, 1x1, 9.38900908
12, 4096, 64, 0, 0, 1x1, 9.39251657
13, 4096, 64, 0, 0, 1x1, 9.39391166
14, 4096, 64, 0, 0, 1x1, 9.39023298
15, 4096, 64, 0, 0, 1x1, 9.3950939
16, 4096, 64, 0, 0, 1x1, 9.38963305
17, 4096, 64, 0, 0, 1x1, 9.39627662
18, 4096, 64, 0, 0, 1x1, 9.71325403
19, 4096, 64, 0, 0, 1x1, 9.59388665
20, 4096, 64, 0, 0, 1x1, 9.58693786
21, 4096, 64, 0, 0, 1x1, 9.60003289
22, 4096, 64, 0, 0, 1x1, 9.56130547
23, 4096, 64, 0, 0, 1x1, 9.56566363
24, 4096, 64, 0, 0, 1x1, 9.57977425
25, 4096, 64, 0, 0, 1x1, 9.56385535
26, 4096, 64, 0, 0, 1x1, 9.58175622
27, 4096, 64, 0, 0, 1x1, 9.60897627
28, 4096, 64, 0, 0, 1x1, 9.60067344
29, 4096, 64, 0, 0, 1x1, 9.58549111
