rep_id,size,block_size,BLAS,MPI,grid,time
0, 2048, 1024, 0, 0, 1x1, 1.35979889
1, 2048, 1024, 0, 0, 1x1, 1.34990052
2, 2048, 1024, 0, 0, 1x1, 1.34665656
3, 2048, 1024, 0, 0, 1x1, 1.34675295
4, 2048, 1024, 0, 0, 1x1, 1.34690355
5, 2048, 1024, 0, 0, 1x1, 1.35524221
6, 2048, 1024, 0, 0, 1x1, 1.34672188
7, 2048, 1024, 0, 0, 1x1, 1.34669807
8, 2048, 1024, 0, 0, 1x1, 1.34570939
9, 2048, 1024, 0, 0, 1x1, 1.34702661
10, 2048, 1024, 0, 0, 1x1, 1.34524988
11, 2048, 1024, 0, 0, 1x1, 1.34650716
12, 2048, 1024, 0, 0, 1x1, 1.34710603
13, 2048, 1024, 0, 0, 1x1, 1.34616709
14, 2048, 1024, 0, 0, 1x1, 1.34586015
15, 2048, 1024, 0, 0, 1x1, 1.34657112
16, 2048, 1024, 0, 0, 1x1, 1.34576745
17, 2048, 1024, 0, 0, 1x1, 1.34939462
18, 2048, 1024, 0, 0, 1x1, 1.35133865
19, 2048, 1024, 0, 0, 1x1, 1.3816824
20, 2048, 1024, 0, 0, 1x1, 1.44335024
21, 2048, 1024, 0, 0, 1x1, 1.44400504
22, 2048, 1024, 0, 0, 1x1, 1.4506509
23, 2048, 1024, 0, 0, 1x1, 1.44723363
24, 2048, 1024, 0, 0, 1x1, 1.45019293
25, 2048, 1024, 0, 0, 1x1, 1.45179365
26, 2048, 1024, 0, 0, 1x1, 1.45192054
27, 2048, 1024, 0, 0, 1x1, 1.44947281
28, 2048, 1024, 0, 0, 1x1, 1.44572682
29, 2048, 1024, 0, 0, 1x1, 1.44983871
