rep_id,size,block_size,BLAS,MPI,grid,time
0, 1024, 16, 0, 0, 1x1, 0.19789018
1, 1024, 16, 0, 0, 1x1, 0.197850724
2, 1024, 16, 0, 0, 1x1, 0.197428575
3, 1024, 16, 0, 0, 1x1, 0.197670756
4, 1024, 16, 0, 0, 1x1, 0.20950325
5, 1024, 16, 0, 0, 1x1, 0.197492567
6, 1024, 16, 0, 0, 1x1, 0.1975713
7, 1024, 16, 0, 0, 1x1, 0.197845077
8, 1024, 16, 0, 0, 1x1, 0.199665421
9, 1024, 16, 0, 0, 1x1, 0.197630514
10, 1024, 16, 0, 0, 1x1, 0.200281496
11, 1024, 16, 0, 0, 1x1, 0.202508217
12, 1024, 16, 0, 0, 1x1, 0.217370588
13, 1024, 16, 0, 0, 1x1, 0.197772061
14, 1024, 16, 0, 0, 1x1, 0.203987557
15, 1024, 16, 0, 0, 1x1, 0.198898824
16, 1024, 16, 0, 0, 1x1, 0.202814108
17, 1024, 16, 0, 0, 1x1, 0.197902493
18, 1024, 16, 0, 0, 1x1, 0.197876089
19, 1024, 16, 0, 0, 1x1, 0.197718525
20, 1024, 16, 0, 0, 1x1, 0.199613524
21, 1024, 16, 0, 0, 1x1, 0.208409943
22, 1024, 16, 0, 0, 1x1, 0.197577844
23, 1024, 16, 0, 0, 1x1, 0.197665463
24, 1024, 16, 0, 0, 1x1, 0.20183316
25, 1024, 16, 0, 0, 1x1, 0.202725248
26, 1024, 16, 0, 0, 1x1, 0.200709295
27, 1024, 16, 0, 0, 1x1, 0.198515501
28, 1024, 16, 0, 0, 1x1, 0.202727252
29, 1024, 16, 0, 0, 1x1, 0.201873759
