rep_id,size,block_size,BLAS,MPI,grid,time
0, 2048, 256, 0, 0, 1x1, 0.834956959
1, 2048, 256, 0, 0, 1x1, 0.846813068
2, 2048, 256, 0, 0, 1x1, 0.853858894
3, 2048, 256, 0, 0, 1x1, 0.841518624
4, 2048, 256, 0, 0, 1x1, 0.837986864
5, 2048, 256, 0, 0, 1x1, 0.844382395
6, 2048, 256, 0, 0, 1x1, 0.836225486
7, 2048, 256, 0, 0, 1x1, 0.835720698
8, 2048, 256, 0, 0, 1x1, 0.838007403
9, 2048, 256, 0, 0, 1x1, 0.838709865
10, 2048, 256, 0, 0, 1x1, 0.835700765
11, 2048, 256, 0, 0, 1x1, 0.851838481
12, 2048, 256, 0, 0, 1x1, 0.835870292
13, 2048, 256, 0, 0, 1x1, 0.839089378
14, 2048, 256, 0, 0, 1x1, 0.835793959
15, 2048, 256, 0, 0, 1x1, 0.834977555
16, 2048, 256, 0, 0, 1x1, 0.836495063
17, 2048, 256, 0, 0, 1x1, 0.840390774
18, 2048, 256, 0, 0, 1x1, 0.83467233
19, 2048, 256, 0, 0, 1x1, 0.834022733
20, 2048, 256, 0, 0, 1x1, 0.838873002
21, 2048, 256, 0, 0, 1x1, 0.833799471
22, 2048, 256, 0, 0, 1x1, 0.841770946
23, 2048, 256, 0, 0, 1x1, 0.836162337
24, 2048, 256, 0, 0, 1x1, 0.834910853
25, 2048, 256, 0, 0, 1x1, 0.835103596
26, 2048, 256, 0, 0, 1x1, 0.841150832
27, 2048, 256, 0, 0, 1x1, 0.837489748
28, 2048, 256, 0, 0, 1x1, 0.834384542
29, 2048, 256, 0, 0, 1x1, 0.835253684
