rep_id,size,block_size,BLAS,MPI,grid,time
0, 1024, 1, 0, 0, 1x1, 17.9361083
1, 1024, 1, 0, 0, 1x1, 17.5235177
2, 1024, 1, 0, 0, 1x1, 17.5857899
3, 1024, 1, 0, 0, 1x1, 17.5826791
4, 1024, 1, 0, 0, 1x1, 17.5889109
5, 1024, 1, 0, 0, 1x1, 17.4924201
6, 1024, 1, 0, 0, 1x1, 17.1329424
7, 1024, 1, 0, 0, 1x1, 17.7306964
8, 1024, 1, 0, 0, 1x1, 20.9048019
9, 1024, 1, 0, 0, 1x1, 20.7333958
10, 1024, 1, 0, 0, 1x1, 20.5628072
11, 1024, 1, 0, 0, 1x1, 20.5705187
12, 1024, 1, 0, 0, 1x1, 20.7173894
13, 1024, 1, 0, 0, 1x1, 20.6257814
14, 1024, 1, 0, 0, 1x1, 20.5338021
15, 1024, 1, 0, 0, 1x1, 20.8923542
16, 1024, 1, 0, 0, 1x1, 21.1390179
17, 1024, 1, 0, 0, 1x1, 21.0973479
18, 1024, 1, 0, 0, 1x1, 21.0492759
19, 1024, 1, 0, 0, 1x1, 20.7857372
20, 1024, 1, 0, 0, 1x1, 20.9238207
21, 1024, 1, 0, 0, 1x1, 21.148585
22, 1024, 1, 0, 0, 1x1, 21.3658756
23, 1024, 1, 0, 0, 1x1, 21.1032209
24, 1024, 1, 0, 0, 1x1, 20.956157
25, 1024, 1, 0, 0, 1x1, 21.0659473
26, 1024, 1, 0, 0, 1x1, 21.1738384
27, 1024, 1, 0, 0, 1x1, 21.2452573
28, 1024, 1, 0, 0, 1x1, 21.3618491
29, 1024, 1, 0, 0, 1x1, 21.2433847
