rep_id,size,block_size,BLAS,MPI,grid,time
0, 512, 128, 0, 0, 1x1, 0.015421737
1, 512, 128, 0, 0, 1x1, 0.017904116
2, 512, 128, 0, 0, 1x1, 0.017723053
3, 512, 128, 0, 0, 1x1, 0.014794016
4, 512, 128, 0, 0, 1x1, 0.017998644
5, 512, 128, 0, 0, 1x1, 0.013746952
6, 512, 128, 0, 0, 1x1, 0.013083424
7, 512, 128, 0, 0, 1x1, 0.011689957
8, 512, 128, 0, 0, 1x1, 0.015525624
9, 512, 128, 0, 0, 1x1, 0.017243757
10, 512, 128, 0, 0, 1x1, 0.015236806
11, 512, 128, 0, 0, 1x1, 0.01623841
12, 512, 128, 0, 0, 1x1, 0.012969782
13, 512, 128, 0, 0, 1x1, 0.012529485
14, 512, 128, 0, 0, 1x1, 0.012465908
15, 512, 128, 0, 0, 1x1, 0.016550326
16, 512, 128, 0, 0, 1x1, 0.014527994
17, 512, 128, 0, 0, 1x1, 0.014367527
18, 512, 128, 0, 0, 1x1, 0.012478585
19, 512, 128, 0, 0, 1x1, 0.01201672
20, 512, 128, 0, 0, 1x1, 0.012040298
21, 512, 128, 0, 0, 1x1, 0.015723373
22, 512, 128, 0, 0, 1x1, 0.015840596
23, 512, 128, 0, 0, 1x1, 0.014650568
24, 512, 128, 0, 0, 1x1, 0.012264086
25, 512, 128, 0, 0, 1x1, 0.01350084
26, 512, 128, 0, 0, 1x1, 0.013861489
27, 512, 128, 0, 0, 1x1, 0.012288842
28, 512, 128, 0, 0, 1x1, 0.01297542
29, 512, 128, 0, 0, 1x1, 0.014653848
