rep_id,size,block_size,BLAS,MPI,grid,time
0, 64, 8, 0, 0, 1x1, 7.0925e-05
1, 64, 8, 0, 0, 1x1, 7.0818e-05
2, 64, 8, 0, 0, 1x1, 7.0819e-05
3, 64, 8, 0, 0, 1x1, 9.2463e-05
4, 64, 8, 0, 0, 1x1, 9.2406e-05
5, 64, 8, 0, 0, 1x1, 9.2234e-05
6, 64, 8, 0, 0, 1x1, 9.2314e-05
7, 64, 8, 0, 0, 1x1, 8.1674e-05
8, 64, 8, 0, 0, 1x1, 9.5586e-05
9, 64, 8, 0, 0, 1x1, 7.1176e-05
10, 64, 8, 0, 0, 1x1, 7.1046e-05
11, 64, 8, 0, 0, 1x1, 7.4525e-05
12, 64, 8, 0, 0, 1x1, 9.2955e-05
13, 64, 8, 0, 0, 1x1, 9.2941e-05
14, 64, 8, 0, 0, 1x1, 9.2842e-05
15, 64, 8, 0, 0, 1x1, 9.28e-05
16, 64, 8, 0, 0, 1x1, 8.8648e-05
17, 64, 8, 0, 0, 1x1, 9.6144e-05
18, 64, 8, 0, 0, 1x1, 7.1753e-05
19, 64, 8, 0, 0, 1x1, 7.1423e-05
20, 64, 8, 0, 0, 1x1, 9.3634e-05
21, 64, 8, 0, 0, 1x1, 8.2247e-05
22, 64, 8, 0, 0, 1x1, 7.3506e-05
23, 64, 8, 0, 0, 1x1, 7.3577e-05
24, 64, 8, 0, 0, 1x1, 6.3191e-05
25, 64, 8, 0, 0, 1x1, 6.336e-05
26, 64, 8, 0, 0, 1x1, 7.8863e-05
27, 64, 8, 0, 0, 1x1, 7.0647e-05
28, 64, 8, 0, 0, 1x1, 7.0658e-05
29, 64, 8, 0, 0, 1x1, 7.0648e-05
