rep_id,size,block_size,BLAS,MPI,grid,time
0, 32, 4, 0, 0, 1x1, 1.9594e-05
1, 32, 4, 0, 0, 1x1, 1.9699e-05
2, 32, 4, 0, 0, 1x1, 1.9568e-05
3, 32, 4, 0, 0, 1x1, 1.9597e-05
4, 32, 4, 0, 0, 1x1, 1.9503e-05
5, 32, 4, 0, 0, 1x1, 1.9377e-05
6, 32, 4, 0, 0, 1x1, 1.9507e-05
7, 32, 4, 0, 0, 1x1, 1.8814e-05
8, 32, 4, 0, 0, 1x1, 1.8937e-05
9, 32, 4, 0, 0, 1x1, 1.8981e-05
10, 32, 4, 0, 0, 1x1, 1.8925e-05
11, 32, 4, 0, 0, 1x1, 1.892e-05
12, 32, 4, 0, 0, 1x1, 1.8937e-05
13, 32, 4, 0, 0, 1x1, 1.9023e-05
14, 32, 4, 0, 0, 1x1, 3.13e-05
15, 32, 4, 0, 0, 1x1, 2.5976e-05
16, 32, 4, 0, 0, 1x1, 1.9019e-05
17, 32, 4, 0, 0, 1x1, 1.8935e-05
18, 32, 4, 0, 0, 1x1, 1.8933e-05
19, 32, 4, 0, 0, 1x1, 1.8925e-05
20, 32, 4, 0, 0, 1x1, 1.8961e-05
21, 32, 4, 0, 0, 1x1, 1.889e-05
22, 32, 4, 0, 0, 1x1, 1.9098e-05
23, 32, 4, 0, 0, 1x1, 1.8897e-05
24, 32, 4, 0, 0, 1x1, 1.898e-05
25, 32, 4, 0, 0, 1x1, 1.9009e-05
26, 32, 4, 0, 0, 1x1, 1.9011e-05
27, 32, 4, 0, 0, 1x1, 1.8963e-05
28, 32, 4, 0, 0, 1x1, 1.8965e-05
29, 32, 4, 0, 0, 1x1, 1.8871e-05
