rep_id,size,block_size,BLAS,MPI,grid,time
0, 2048, 64, 1, 0, 1x1, 0.141958179
1, 2048, 64, 1, 0, 1x1, 0.141146601
2, 2048, 64, 1, 0, 1x1, 0.143545259
3, 2048, 64, 1, 0, 1x1, 0.142388022
4, 2048, 64, 1, 0, 1x1, 0.141304638
5, 2048, 64, 1, 0, 1x1, 0.141408838
6, 2048, 64, 1, 0, 1x1, 0.141276845
7, 2048, 64, 1, 0, 1x1, 0.141354368
8, 2048, 64, 1, 0, 1x1, 0.141979691
9, 2048, 64, 1, 0, 1x1, 0.141380154
10, 2048, 64, 1, 0, 1x1, 0.141331784
11, 2048, 64, 1, 0, 1x1, 0.141389819
12, 2048, 64, 1, 0, 1x1, 0.141247675
13, 2048, 64, 1, 0, 1x1, 0.142741166
14, 2048, 64, 1, 0, 1x1, 0.141244071
15, 2048, 64, 1, 0, 1x1, 0.14230845
16, 2048, 64, 1, 0, 1x1, 0.141315661
17, 2048, 64, 1, 0, 1x1, 0.141236875
18, 2048, 64, 1, 0, 1x1, 0.14218597
19, 2048, 64, 1, 0, 1x1, 0.142061251
20, 2048, 64, 1, 0, 1x1, 0.141393837
21, 2048, 64, 1, 0, 1x1, 0.140718163
22, 2048, 64, 1, 0, 1x1, 0.140829292
23, 2048, 64, 1, 0, 1x1, 0.141222472
24, 2048, 64, 1, 0, 1x1, 0.14174089
25, 2048, 64, 1, 0, 1x1, 0.141282464
26, 2048, 64, 1, 0, 1x1, 0.141357219
27, 2048, 64, 1, 0, 1x1, 0.140813064
28, 2048, 64, 1, 0, 1x1, 0.140652515
29, 2048, 64, 1, 0, 1x1, 0.141412984
