rep_id,size,block_size,BLAS,MPI,grid,time
0, 256, 64, 1, 0, 1x1, 0.000296179
1, 256, 64, 1, 0, 1x1, 0.000296074
2, 256, 64, 1, 0, 1x1, 0.000303322
3, 256, 64, 1, 0, 1x1, 0.000303658
4, 256, 64, 1, 0, 1x1, 0.000308377
5, 256, 64, 1, 0, 1x1, 0.00029283
6, 256, 64, 1, 0, 1x1, 0.000303502
7, 256, 64, 1, 0, 1x1, 0.000303702
8, 256, 64, 1, 0, 1x1, 0.000311889
9, 256, 64, 1, 0, 1x1, 0.000291566
10, 256, 64, 1, 0, 1x1, 0.000342871
11, 256, 64, 1, 0, 1x1, 0.000341006
12, 256, 64, 1, 0, 1x1, 0.000356984
13, 256, 64, 1, 0, 1x1, 0.000296221
14, 256, 64, 1, 0, 1x1, 0.000299902
15, 256, 64, 1, 0, 1x1, 0.000286532
16, 256, 64, 1, 0, 1x1, 0.000443472
17, 256, 64, 1, 0, 1x1, 0.000511423
18, 256, 64, 1, 0, 1x1, 0.000431038
19, 256, 64, 1, 0, 1x1, 0.000472161
20, 256, 64, 1, 0, 1x1, 0.000485725
21, 256, 64, 1, 0, 1x1, 0.000480318
22, 256, 64, 1, 0, 1x1, 0.000502486
23, 256, 64, 1, 0, 1x1, 0.000462225
24, 256, 64, 1, 0, 1x1, 0.00045307
25, 256, 64, 1, 0, 1x1, 0.000364404
26, 256, 64, 1, 0, 1x1, 0.000411522
27, 256, 64, 1, 0, 1x1, 0.000316898
28, 256, 64, 1, 0, 1x1, 0.000339907
29, 256, 64, 1, 0, 1x1, 0.00039734
