rep_id,size,block_size,BLAS,MPI,grid,time
0, 128, 64, 1, 0, 1x1, 3.9478e-05
1, 128, 64, 1, 0, 1x1, 3.9502e-05
2, 128, 64, 1, 0, 1x1, 3.936e-05
3, 128, 64, 1, 0, 1x1, 3.9434e-05
4, 128, 64, 1, 0, 1x1, 4.2719e-05
5, 128, 64, 1, 0, 1x1, 4.2761e-05
6, 128, 64, 1, 0, 1x1, 4.2737e-05
7, 128, 64, 1, 0, 1x1, 4.27e-05
8, 128, 64, 1, 0, 1x1, 4.277e-05
9, 128, 64, 1, 0, 1x1, 4.2553e-05
10, 128, 64, 1, 0, 1x1, 4.2748e-05
11, 128, 64, 1, 0, 1x1, 5.0539e-05
12, 128, 64, 1, 0, 1x1, 4.2767e-05
13, 128, 64, 1, 0, 1x1, 4.1548e-05
14, 128, 64, 1, 0, 1x1, 4.1558e-05
15, 128, 64, 1, 0, 1x1, 4.1443e-05
16, 128, 64, 1, 0, 1x1, 4.1572e-05
17, 128, 64, 1, 0, 1x1, 4.1548e-05
18, 128, 64, 1, 0, 1x1, 4.1663e-05
19, 128, 64, 1, 0, 1x1, 4.149e-05
20, 128, 64, 1, 0, 1x1, 4.1581e-05
21, 128, 64, 1, 0, 1x1, 4.4042e-05
22, 128, 64, 1, 0, 1x1, 4.1545e-05
23, 128, 64, 1, 0, 1x1, 4.1525e-05
24, 128, 64, 1, 0, 1x1, 4.1487e-05
25, 128, 64, 1, 0, 1x1, 4.1538e-05
26, 128, 64, 1, 0, 1x1, 4.7222e-05
27, 128, 64, 1, 0, 1x1, 4.1536e-05
28, 128, 64, 1, 0, 1x1, 4.1539e-05
29, 128, 64, 1, 0, 1x1, 4.1686e-05
