rep_id,size,block_size,BLAS,MPI,grid,time
0, 32, 32, 0, 0, 1x1, 3.724e-06
1, 32, 32, 0, 0, 1x1, 3.681e-06
2, 32, 32, 0, 0, 1x1, 3.681e-06
3, 32, 32, 0, 0, 1x1, 3.682e-06
4, 32, 32, 0, 0, 1x1, 3.664e-06
5, 32, 32, 0, 0, 1x1, 3.664e-06
6, 32, 32, 0, 0, 1x1, 3.651e-06
7, 32, 32, 0, 0, 1x1, 3.655e-06
8, 32, 32, 0, 0, 1x1, 3.66e-06
9, 32, 32, 0, 0, 1x1, 3.666e-06
10, 32, 32, 0, 0, 1x1, 3.662e-06
11, 32, 32, 0, 0, 1x1, 3.672e-06
12, 32, 32, 0, 0, 1x1, 3.673e-06
13, 32, 32, 0, 0, 1x1, 3.666e-06
14, 32, 32, 0, 0, 1x1, 3.672e-06
15, 32, 32, 0, 0, 1x1, 3.664e-06
16, 32, 32, 0, 0, 1x1, 3.674e-06
17, 32, 32, 0, 0, 1x1, 3.676e-06
18, 32, 32, 0, 0, 1x1, 3.671e-06
19, 32, 32, 0, 0, 1x1, 3.655e-06
20, 32, 32, 0, 0, 1x1, 3.669e-06
21, 32, 32, 0, 0, 1x1, 3.664e-06
22, 32, 32, 0, 0, 1x1, 3.669e-06
23, 32, 32, 0, 0, 1x1, 3.663e-06
24, 32, 32, 0, 0, 1x1, 3.667e-06
25, 32, 32, 0, 0, 1x1, 3.666e-06
26, 32, 32, 0, 0, 1x1, 3.671e-06
27, 32, 32, 0, 0, 1x1, 3.663e-06
28, 32, 32, 0, 0, 1x1, 3.677e-06
29, 32, 32, 0, 0, 1x1, 3.668e-06
