rep_id,size,block_size,BLAS,MPI,grid,time
0, 256, 64, 0, 0, 1x1, 0.00133672
1, 256, 64, 0, 0, 1x1, 0.001323652
2, 256, 64, 0, 0, 1x1, 0.001304842
3, 256, 64, 0, 0, 1x1, 0.0013845
4, 256, 64, 0, 0, 1x1, 0.00141811
5, 256, 64, 0, 0, 1x1, 0.001493261
6, 256, 64, 0, 0, 1x1, 0.001566678
7, 256, 64, 0, 0, 1x1, 0.001455078
8, 256, 64, 0, 0, 1x1, 0.001550907
9, 256, 64, 0, 0, 1x1, 0.001559658
10, 256, 64, 0, 0, 1x1, 0.001580573
11, 256, 64, 0, 0, 1x1, 0.001447578
12, 256, 64, 0, 0, 1x1, 0.00169548
13, 256, 64, 0, 0, 1x1, 0.00201247
14, 256, 64, 0, 0, 1x1, 0.001949747
15, 256, 64, 0, 0, 1x1, 0.001714338
16, 256, 64, 0, 0, 1x1, 0.001844956
17, 256, 64, 0, 0, 1x1, 0.001679293
18, 256, 64, 0, 0, 1x1, 0.001481474
19, 256, 64, 0, 0, 1x1, 0.001947237
20, 256, 64, 0, 0, 1x1, 0.001713887
21, 256, 64, 0, 0, 1x1, 0.001493078
22, 256, 64, 0, 0, 1x1, 0.001628952
23, 256, 64, 0, 0, 1x1, 0.001579779
24, 256, 64, 0, 0, 1x1, 0.001638027
25, 256, 64, 0, 0, 1x1, 0.001476931
26, 256, 64, 0, 0, 1x1, 0.001373008
27, 256, 64, 0, 0, 1x1, 0.001316853
28, 256, 64, 0, 0, 1x1, 0.001349465
29, 256, 64, 0, 0, 1x1, 0.001339054
