rep_id,size,block_size,BLAS,MPI,grid,time
0, 128, 64, 0, 0, 1x1, 0.000168264
1, 128, 64, 0, 0, 1x1, 0.00016825
2, 128, 64, 0, 0, 1x1, 0.000170409
3, 128, 64, 0, 0, 1x1, 0.000174514
4, 128, 64, 0, 0, 1x1, 0.000168327
5, 128, 64, 0, 0, 1x1, 0.000168231
6, 128, 64, 0, 0, 1x1, 0.000173662
7, 128, 64, 0, 0, 1x1, 0.000173594
8, 128, 64, 0, 0, 1x1, 0.000180574
9, 128, 64, 0, 0, 1x1, 0.000168242
10, 128, 64, 0, 0, 1x1, 0.000168722
11, 128, 64, 0, 0, 1x1, 0.000168901
12, 128, 64, 0, 0, 1x1, 0.000168528
13, 128, 64, 0, 0, 1x1, 0.000183801
14, 128, 64, 0, 0, 1x1, 0.000173669
15, 128, 64, 0, 0, 1x1, 0.000173834
16, 128, 64, 0, 0, 1x1, 0.000168385
17, 128, 64, 0, 0, 1x1, 0.000168303
18, 128, 64, 0, 0, 1x1, 0.000175192
19, 128, 64, 0, 0, 1x1, 0.000168619
20, 128, 64, 0, 0, 1x1, 0.000177254
21, 128, 64, 0, 0, 1x1, 0.000173965
22, 128, 64, 0, 0, 1x1, 0.000173637
23, 128, 64, 0, 0, 1x1, 0.000192659
24, 128, 64, 0, 0, 1x1, 0.000187379
25, 128, 64, 0, 0, 1x1, 0.000187568
26, 128, 64, 0, 0, 1x1, 0.000192461
27, 128, 64, 0, 0, 1x1, 0.000202778
28, 128, 64, 0, 0, 1x1, 0.000193638
29, 128, 64, 0, 0, 1x1, 0.000200933
