rep_id,size,block_size,BLAS,MPI,grid,time
0, 64, 64, 0, 0, 1x1, 2.3667e-05
1, 64, 64, 0, 0, 1x1, 2.367e-05
2, 64, 64, 0, 0, 1x1, 2.3654e-05
3, 64, 64, 0, 0, 1x1, 2.3686e-05
4, 64, 64, 0, 0, 1x1, 2.367e-05
5, 64, 64, 0, 0, 1x1, 2.3656e-05
6, 64, 64, 0, 0, 1x1, 2.3686e-05
7, 64, 64, 0, 0, 1x1, 2.368e-05
8, 64, 64, 0, 0, 1x1, 2.3718e-05
9, 64, 64, 0, 0, 1x1, 2.3712e-05
10, 64, 64, 0, 0, 1x1, 2.37e-05
11, 64, 64, 0, 0, 1x1, 2.3695e-05
12, 64, 64, 0, 0, 1x1, 2.3707e-05
13, 64, 64, 0, 0, 1x1, 2.5257e-05
14, 64, 64, 0, 0, 1x1, 2.53e-05
15, 64, 64, 0, 0, 1x1, 2.5257e-05
16, 64, 64, 0, 0, 1x1, 2.5251e-05
17, 64, 64, 0, 0, 1x1, 2.5251e-05
18, 64, 64, 0, 0, 1x1, 2.5257e-05
19, 64, 64, 0, 0, 1x1, 2.5259e-05
20, 64, 64, 0, 0, 1x1, 2.5256e-05
21, 64, 64, 0, 0, 1x1, 2.5267e-05
22, 64, 64, 0, 0, 1x1, 2.5253e-05
23, 64, 64, 0, 0, 1x1, 2.5256e-05
24, 64, 64, 0, 0, 1x1, 2.5246e-05
25, 64, 64, 0, 0, 1x1, 2.3612e-05
26, 64, 64, 0, 0, 1x1, 2.362e-05
27, 64, 64, 0, 0, 1x1, 2.3613e-05
28, 64, 64, 0, 0, 1x1, 2.3621e-05
29, 64, 64, 0, 0, 1x1, 2.3643e-05
