rep_id,size,block_size,BLAS,MPI,grid,time
0, 512, 64, 0, 0, 1x1, 0.012769605
1, 512, 64, 0, 0, 1x1, 0.010648474
2, 512, 64, 0, 0, 1x1, 0.010492316
3, 512, 64, 0, 0, 1x1, 0.010382865
4, 512, 64, 0, 0, 1x1, 0.010695937
5, 512, 64, 0, 0, 1x1, 0.010629371
6, 512, 64, 0, 0, 1x1, 0.010645568
7, 512, 64, 0, 0, 1x1, 0.010321144
8, 512, 64, 0, 0, 1x1, 0.010328881
9, 512, 64, 0, 0, 1x1, 0.010317165
10, 512, 64, 0, 0, 1x1, 0.010311549
11, 512, 64, 0, 0, 1x1, 0.010344148
12, 512, 64, 0, 0, 1x1, 0.010292292
13, 512, 64, 0, 0, 1x1, 0.010285089
14, 512, 64, 0, 0, 1x1, 0.010302522
15, 512, 64, 0, 0, 1x1, 0.010304006
16, 512, 64, 0, 0, 1x1, 0.010323298
17, 512, 64, 0, 0, 1x1, 0.010297848
18, 512, 64, 0, 0, 1x1, 0.010295653
19, 512, 64, 0, 0, 1x1, 0.010285224
20, 512, 64, 0, 0, 1x1, 0.010309296
21, 512, 64, 0, 0, 1x1, 0.010327067
22, 512, 64, 0, 0, 1x1, 0.010285572
23, 512, 64, 0, 0, 1x1, 0.010278037
24, 512, 64, 0, 0, 1x1, 0.010282239
25, 512, 64, 0, 0, 1x1, 0.010283315
26, 512, 64, 0, 0, 1x1, 0.010344833
27, 512, 64, 0, 0, 1x1, 0.010309743
28, 512, 64, 0, 0, 1x1, 0.010293707
29, 512, 64, 0, 0, 1x1, 0.0103082
