rep_id, size, block_size, BLAS, MPI, grid, time
0, 2048, 64, 0, 0, 1x1, 1.72742953
1, 2048, 64, 0, 0, 1x1, 1.77961379
2, 2048, 64, 0, 0, 1x1, 1.74482417
3, 2048, 64, 0, 0, 1x1, 1.74188374
4, 2048, 64, 0, 0, 1x1, 1.7718129
5, 2048, 64, 0, 0, 1x1, 1.74968963
6, 2048, 64, 0, 0, 1x1, 1.75794623
7, 2048, 64, 0, 0, 1x1, 1.75705269
8, 2048, 64, 0, 0, 1x1, 1.7701777
9, 2048, 64, 0, 0, 1x1, 1.76742889
10, 2048, 64, 0, 0, 1x1, 1.74083583
11, 2048, 64, 0, 0, 1x1, 1.75257501
12, 2048, 64, 0, 0, 1x1, 1.74135039
13, 2048, 64, 0, 0, 1x1, 1.75975264
14, 2048, 64, 0, 0, 1x1, 1.76966607
15, 2048, 64, 0, 0, 1x1, 1.74029282
16, 2048, 64, 0, 0, 1x1, 1.74602187
17, 2048, 64, 0, 0, 1x1, 1.77097673
18, 2048, 64, 0, 0, 1x1, 1.7604007
19, 2048, 64, 0, 0, 1x1, 1.73727052
20, 2048, 64, 0, 0, 1x1, 1.75737887
21, 2048, 64, 0, 0, 1x1, 1.77438942
22, 2048, 64, 0, 0, 1x1, 1.7293098
23, 2048, 64, 0, 0, 1x1, 1.70319934
24, 2048, 64, 0, 0, 1x1, 1.66557031
25, 2048, 64, 0, 0, 1x1, 1.74404258
26, 2048, 64, 0, 0, 1x1, 1.75705654
27, 2048, 64, 0, 0, 1x1, 1.76209624
28, 2048, 64, 0, 0, 1x1, 1.73143173
29, 2048, 64, 0, 0, 1x1, 1.7631926
