rep_id, size, block_size, BLAS, MPI, grid, time
0, 2048, 1024, 0, 0, 1x1, 1.21285016
1, 2048, 1024, 0, 0, 1x1, 1.19660851
2, 2048, 1024, 0, 0, 1x1, 1.19933851
3, 2048, 1024, 0, 0, 1x1, 1.17211368
4, 2048, 1024, 0, 0, 1x1, 1.18970193
5, 2048, 1024, 0, 0, 1x1, 1.1995546
6, 2048, 1024, 0, 0, 1x1, 1.1618107
7, 2048, 1024, 0, 0, 1x1, 1.14903396
8, 2048, 1024, 0, 0, 1x1, 1.17097253
9, 2048, 1024, 0, 0, 1x1, 1.1893335
10, 2048, 1024, 0, 0, 1x1, 1.18894822
11, 2048, 1024, 0, 0, 1x1, 1.19244599
12, 2048, 1024, 0, 0, 1x1, 1.19728242
13, 2048, 1024, 0, 0, 1x1, 1.19684262
14, 2048, 1024, 0, 0, 1x1, 1.199042
15, 2048, 1024, 0, 0, 1x1, 1.20286412
16, 2048, 1024, 0, 0, 1x1, 1.19127988
17, 2048, 1024, 0, 0, 1x1, 1.19036853
18, 2048, 1024, 0, 0, 1x1, 1.19397932
19, 2048, 1024, 0, 0, 1x1, 1.18536605
20, 2048, 1024, 0, 0, 1x1, 1.20114455
21, 2048, 1024, 0, 0, 1x1, 1.2000162
22, 2048, 1024, 0, 0, 1x1, 1.18236017
23, 2048, 1024, 0, 0, 1x1, 1.19198148
24, 2048, 1024, 0, 0, 1x1, 1.18234291
25, 2048, 1024, 0, 0, 1x1, 1.1807003
26, 2048, 1024, 0, 0, 1x1, 1.19068484
27, 2048, 1024, 0, 0, 1x1, 1.19715241
28, 2048, 1024, 0, 0, 1x1, 1.19571168
29, 2048, 1024, 0, 0, 1x1, 1.1972584
