rep_id, size, block_size, BLAS, MPI, grid, time
0, 8, 2, 0, 0, 1x1, 2.244e-06
1, 8, 2, 0, 0, 1x1, 2.054e-06
2, 8, 2, 0, 0, 1x1, 8.657e-06
3, 8, 2, 0, 0, 1x1, 1.913e-06
4, 8, 2, 0, 0, 1x1, 1.874e-06
5, 8, 2, 0, 0, 1x1, 1.893e-06
6, 8, 2, 0, 0, 1x1, 1.883e-06
7, 8, 2, 0, 0, 1x1, 1.884e-06
8, 8, 2, 0, 0, 1x1, 1.873e-06
9, 8, 2, 0, 0, 1x1, 1.874e-06
10, 8, 2, 0, 0, 1x1, 1.873e-06
11, 8, 2, 0, 0, 1x1, 1.873e-06
12, 8, 2, 0, 0, 1x1, 1.874e-06
13, 8, 2, 0, 0, 1x1, 1.903e-06
14, 8, 2, 0, 0, 1x1, 1.874e-06
15, 8, 2, 0, 0, 1x1, 1.873e-06
16, 8, 2, 0, 0, 1x1, 1.894e-06
17, 8, 2, 0, 0, 1x1, 1.904e-06
18, 8, 2, 0, 0, 1x1, 1.903e-06
19, 8, 2, 0, 0, 1x1, 1.894e-06
20, 8, 2, 0, 0, 1x1, 1.873e-06
21, 8, 2, 0, 0, 1x1, 1.874e-06
22, 8, 2, 0, 0, 1x1, 1.873e-06
23, 8, 2, 0, 0, 1x1, 1.874e-06
24, 8, 2, 0, 0, 1x1, 1.874e-06
25, 8, 2, 0, 0, 1x1, 1.883e-06
26, 8, 2, 0, 0, 1x1, 1.874e-06
27, 8, 2, 0, 0, 1x1, 1.873e-06
28, 8, 2, 0, 0, 1x1, 1.874e-06
29, 8, 2, 0, 0, 1x1, 1.893e-06
