rep_id, size, block_size, BLAS, MPI, grid, time
0, 4096, 64, 0, 0, 1x1, 17.854879
1, 4096, 64, 0, 0, 1x1, 17.8702346
2, 4096, 64, 0, 0, 1x1, 17.9448013
3, 4096, 64, 0, 0, 1x1, 18.0619238
4, 4096, 64, 0, 0, 1x1, 17.8099972
5, 4096, 64, 0, 0, 1x1, 17.9947778
6, 4096, 64, 0, 0, 1x1, 17.9820232
7, 4096, 64, 0, 0, 1x1, 17.8247921
8, 4096, 64, 0, 0, 1x1, 17.9860154
9, 4096, 64, 0, 0, 1x1, 17.9950896
10, 4096, 64, 0, 0, 1x1, 17.7986043
11, 4096, 64, 0, 0, 1x1, 18.0074563
12, 4096, 64, 0, 0, 1x1, 17.9197656
13, 4096, 64, 0, 0, 1x1, 17.670335
14, 4096, 64, 0, 0, 1x1, 17.8511757
15, 4096, 64, 0, 0, 1x1, 17.9499895
16, 4096, 64, 0, 0, 1x1, 17.9232533
17, 4096, 64, 0, 0, 1x1, 17.8177929
18, 4096, 64, 0, 0, 1x1, 17.9245805
19, 4096, 64, 0, 0, 1x1, 17.8092661
20, 4096, 64, 0, 0, 1x1, 17.7652047
21, 4096, 64, 0, 0, 1x1, 17.9965453
22, 4096, 64, 0, 0, 1x1, 17.9339704
23, 4096, 64, 0, 0, 1x1, 17.7142809
24, 4096, 64, 0, 0, 1x1, 17.9161777
25, 4096, 64, 0, 0, 1x1, 17.893232
26, 4096, 64, 0, 0, 1x1, 17.8153004
27, 4096, 64, 0, 0, 1x1, 17.8510384
28, 4096, 64, 0, 0, 1x1, 17.9242436
29, 4096, 64, 0, 0, 1x1, 17.823878
