rep_id, size, block_size, BLAS, MPI, grid, time
0, 4096, 2, 0, 0, 1x1, 1471.93276
1, 4096, 2, 0, 0, 1x1, 1472.71514
2, 4096, 2, 0, 0, 1x1, 1472.23561
3, 4096, 2, 0, 0, 1x1, 1278.92002
4, 4096, 2, 0, 0, 1x1, 1166.01449
5, 4096, 2, 0, 0, 1x1, 1166.30036
6, 4096, 2, 0, 0, 1x1, 1165.74528
7, 4096, 2, 0, 0, 1x1, 1169.25166
8, 4096, 2, 0, 0, 1x1, 1168.38114
9, 4096, 2, 0, 0, 1x1, 1166.33199
10, 4096, 2, 0, 0, 1x1, 1164.0686
11, 4096, 2, 0, 0, 1x1, 1154.49319
12, 4096, 2, 0, 0, 1x1, 1134.16086
13, 4096, 2, 0, 0, 1x1, 1127.25686
14, 4096, 2, 0, 0, 1x1, 1127.3257
15, 4096, 2, 0, 0, 1x1, 1130.27007
16, 4096, 2, 0, 0, 1x1, 1131.99779
17, 4096, 2, 0, 0, 1x1, 1130.98411
18, 4096, 2, 0, 0, 1x1, 1130.59096
19, 4096, 2, 0, 0, 1x1, 1130.07934
20, 4096, 2, 0, 0, 1x1, 1131.02054
21, 4096, 2, 0, 0, 1x1, 1131.22832
22, 4096, 2, 0, 0, 1x1, 1129.90696
23, 4096, 2, 0, 0, 1x1, 1130.94002
24, 4096, 2, 0, 0, 1x1, 1128.76918
25, 4096, 2, 0, 0, 1x1, 1123.9689
26, 4096, 2, 0, 0, 1x1, 1123.96701
27, 4096, 2, 0, 0, 1x1, 1124.23093
28, 4096, 2, 0, 0, 1x1, 1123.95744
29, 4096, 2, 0, 0, 1x1, 1123.69384
