rep_id, size, block_size, BLAS, MPI, grid, time
0, 4096, 4, 0, 0, 1x1, 221.994397
1, 4096, 4, 0, 0, 1x1, 221.746673
2, 4096, 4, 0, 0, 1x1, 223.566585
3, 4096, 4, 0, 0, 1x1, 221.830329
4, 4096, 4, 0, 0, 1x1, 222.126164
5, 4096, 4, 0, 0, 1x1, 221.804518
6, 4096, 4, 0, 0, 1x1, 221.965292
7, 4096, 4, 0, 0, 1x1, 221.849793
8, 4096, 4, 0, 0, 1x1, 221.768441
9, 4096, 4, 0, 0, 1x1, 221.80636
10, 4096, 4, 0, 0, 1x1, 222.219925
11, 4096, 4, 0, 0, 1x1, 222.218441
12, 4096, 4, 0, 0, 1x1, 222.883699
13, 4096, 4, 0, 0, 1x1, 223.170304
14, 4096, 4, 0, 0, 1x1, 229.262975
15, 4096, 4, 0, 0, 1x1, 230.50585
16, 4096, 4, 0, 0, 1x1, 235.802203
17, 4096, 4, 0, 0, 1x1, 239.346049
18, 4096, 4, 0, 0, 1x1, 238.960954
19, 4096, 4, 0, 0, 1x1, 239.746806
20, 4096, 4, 0, 0, 1x1, 240.236292
21, 4096, 4, 0, 0, 1x1, 240.267378
22, 4096, 4, 0, 0, 1x1, 240.315919
23, 4096, 4, 0, 0, 1x1, 240.292242
24, 4096, 4, 0, 0, 1x1, 242.604144
25, 4096, 4, 0, 0, 1x1, 245.372599
26, 4096, 4, 0, 0, 1x1, 244.115333
27, 4096, 4, 0, 0, 1x1, 238.002332
28, 4096, 4, 0, 0, 1x1, 239.84785
29, 4096, 4, 0, 0, 1x1, 240.02195
