rep_id, size, block_size, BLAS, MPI, grid, time
0, 64, 8, 0, 0, 1x1, 0.000134141
1, 64, 8, 0, 0, 1x1, 0.000135924
2, 64, 8, 0, 0, 1x1, 0.000134091
3, 64, 8, 0, 0, 1x1, 0.000133961
4, 64, 8, 0, 0, 1x1, 0.000139
5, 64, 8, 0, 0, 1x1, 0.000142667
6, 64, 8, 0, 0, 1x1, 0.000133971
7, 64, 8, 0, 0, 1x1, 0.000133891
8, 64, 8, 0, 0, 1x1, 0.000133961
9, 64, 8, 0, 0, 1x1, 0.000140123
10, 64, 8, 0, 0, 1x1, 0.000134061
11, 64, 8, 0, 0, 1x1, 0.000133841
12, 64, 8, 0, 0, 1x1, 0.000133971
13, 64, 8, 0, 0, 1x1, 0.000133961
14, 64, 8, 0, 0, 1x1, 0.000134051
15, 64, 8, 0, 0, 1x1, 0.000133961
16, 64, 8, 0, 0, 1x1, 0.000132428
17, 64, 8, 0, 0, 1x1, 0.000132699
18, 64, 8, 0, 0, 1x1, 0.000132468
19, 64, 8, 0, 0, 1x1, 0.000132789
20, 64, 8, 0, 0, 1x1, 0.000140303
21, 64, 8, 0, 0, 1x1, 0.000132708
22, 64, 8, 0, 0, 1x1, 0.000132698
23, 64, 8, 0, 0, 1x1, 0.000132749
24, 64, 8, 0, 0, 1x1, 0.00013849
25, 64, 8, 0, 0, 1x1, 0.000132609
26, 64, 8, 0, 0, 1x1, 0.000132809
27, 64, 8, 0, 0, 1x1, 0.000132498
28, 64, 8, 0, 0, 1x1, 0.000139241
29, 64, 8, 0, 0, 1x1, 0.000132628
