rep_id, size, block_size, BLAS, MPI, grid, time
0, 4096, 2048, 0, 0, 1x1, 22.8817515
1, 4096, 2048, 0, 0, 1x1, 23.1678241
2, 4096, 2048, 0, 0, 1x1, 22.8883964
3, 4096, 2048, 0, 0, 1x1, 22.9046379
4, 4096, 2048, 0, 0, 1x1, 22.8461092
5, 4096, 2048, 0, 0, 1x1, 23.1032738
6, 4096, 2048, 0, 0, 1x1, 22.8379023
7, 4096, 2048, 0, 0, 1x1, 22.984184
8, 4096, 2048, 0, 0, 1x1, 23.1887011
9, 4096, 2048, 0, 0, 1x1, 23.3385849
10, 4096, 2048, 0, 0, 1x1, 23.0910899
11, 4096, 2048, 0, 0, 1x1, 23.0929405
12, 4096, 2048, 0, 0, 1x1, 23.1233827
13, 4096, 2048, 0, 0, 1x1, 23.225954
14, 4096, 2048, 0, 0, 1x1, 23.3767466
15, 4096, 2048, 0, 0, 1x1, 23.1841144
16, 4096, 2048, 0, 0, 1x1, 23.152803
17, 4096, 2048, 0, 0, 1x1, 23.1717123
18, 4096, 2048, 0, 0, 1x1, 23.318359
19, 4096, 2048, 0, 0, 1x1, 23.2353497
20, 4096, 2048, 0, 0, 1x1, 24.0409558
21, 4096, 2048, 0, 0, 1x1, 23.7992999
22, 4096, 2048, 0, 0, 1x1, 23.706467
23, 4096, 2048, 0, 0, 1x1, 23.7671488
24, 4096, 2048, 0, 0, 1x1, 23.7742666
25, 4096, 2048, 0, 0, 1x1, 23.6202387
26, 4096, 2048, 0, 0, 1x1, 23.607757
27, 4096, 2048, 0, 0, 1x1, 23.6509117
28, 4096, 2048, 0, 0, 1x1, 23.671488
29, 4096, 2048, 0, 0, 1x1, 23.6096375
