rep_id, size, block_size, BLAS, MPI, grid, time
0, 128, 32, 0, 0, 1x1, 0.000375182
1, 128, 32, 0, 0, 1x1, 0.000387055
2, 128, 32, 0, 0, 1x1, 0.000398727
3, 128, 32, 0, 0, 1x1, 0.000398416
4, 128, 32, 0, 0, 1x1, 0.000373299
5, 128, 32, 0, 0, 1x1, 0.000371335
6, 128, 32, 0, 0, 1x1, 0.0003846
7, 128, 32, 0, 0, 1x1, 0.000400019
8, 128, 32, 0, 0, 1x1, 0.000409226
9, 128, 32, 0, 0, 1x1, 0.00041677
10, 128, 32, 0, 0, 1x1, 0.00040608
11, 128, 32, 0, 0, 1x1, 0.000393748
12, 128, 32, 0, 0, 1x1, 0.000375934
13, 128, 32, 0, 0, 1x1, 0.000378098
14, 128, 32, 0, 0, 1x1, 0.000408935
15, 128, 32, 0, 0, 1x1, 0.000420227
16, 128, 32, 0, 0, 1x1, 0.000428112
17, 128, 32, 0, 0, 1x1, 0.000417361
18, 128, 32, 0, 0, 1x1, 0.000412021
19, 128, 32, 0, 0, 1x1, 0.000412703
20, 128, 32, 0, 0, 1x1, 0.00040062
21, 128, 32, 0, 0, 1x1, 0.00039016
22, 128, 32, 0, 0, 1x1, 0.000390661
23, 128, 32, 0, 0, 1x1, 0.00038943
24, 128, 32, 0, 0, 1x1, 0.000391253
25, 128, 32, 0, 0, 1x1, 0.000392274
26, 128, 32, 0, 0, 1x1, 0.000396903
27, 128, 32, 0, 0, 1x1, 0.000396002
28, 128, 32, 0, 0, 1x1, 0.000393817
29, 128, 32, 0, 0, 1x1, 0.000387556
