rep_id, size, block_size, BLAS, MPI, grid, time
0, 4096, 32, 0, 0, 1x1, 21.1980931
1, 4096, 32, 0, 0, 1x1, 21.0929664
2, 4096, 32, 0, 0, 1x1, 21.149925
3, 4096, 32, 0, 0, 1x1, 21.2155368
4, 4096, 32, 0, 0, 1x1, 21.0873297
5, 4096, 32, 0, 0, 1x1, 21.2087989
6, 4096, 32, 0, 0, 1x1, 21.1899228
7, 4096, 32, 0, 0, 1x1, 21.1191158
8, 4096, 32, 0, 0, 1x1, 21.1642125
9, 4096, 32, 0, 0, 1x1, 20.9700329
10, 4096, 32, 0, 0, 1x1, 21.1564414
11, 4096, 32, 0, 0, 1x1, 21.1901838
12, 4096, 32, 0, 0, 1x1, 21.0453841
13, 4096, 32, 0, 0, 1x1, 21.0806676
14, 4096, 32, 0, 0, 1x1, 21.1174753
15, 4096, 32, 0, 0, 1x1, 21.0150744
16, 4096, 32, 0, 0, 1x1, 21.1769013
17, 4096, 32, 0, 0, 1x1, 21.0914806
18, 4096, 32, 0, 0, 1x1, 20.9930128
19, 4096, 32, 0, 0, 1x1, 21.1581534
20, 4096, 32, 0, 0, 1x1, 21.0002272
21, 4096, 32, 0, 0, 1x1, 21.1481165
22, 4096, 32, 0, 0, 1x1, 21.1262597
23, 4096, 32, 0, 0, 1x1, 20.9873435
24, 4096, 32, 0, 0, 1x1, 21.0492886
25, 4096, 32, 0, 0, 1x1, 21.0458976
26, 4096, 32, 0, 0, 1x1, 20.9584766
27, 4096, 32, 0, 0, 1x1, 21.0487791
28, 4096, 32, 0, 0, 1x1, 20.9943
29, 4096, 32, 0, 0, 1x1, 20.9504653
