rep_id, size, block_size, BLAS, MPI, grid, time
0, 1024, 1, 0, 0, 1x1, 12.2145815
1, 1024, 1, 0, 0, 1x1, 12.333029
2, 1024, 1, 0, 0, 1x1, 12.3870681
3, 1024, 1, 0, 0, 1x1, 12.3453978
4, 1024, 1, 0, 0, 1x1, 12.2219807
5, 1024, 1, 0, 0, 1x1, 12.2433352
6, 1024, 1, 0, 0, 1x1, 12.277414
7, 1024, 1, 0, 0, 1x1, 12.3137758
8, 1024, 1, 0, 0, 1x1, 12.3758405
9, 1024, 1, 0, 0, 1x1, 12.2114464
10, 1024, 1, 0, 0, 1x1, 12.2305316
11, 1024, 1, 0, 0, 1x1, 12.3270617
12, 1024, 1, 0, 0, 1x1, 12.3240428
13, 1024, 1, 0, 0, 1x1, 12.3297021
14, 1024, 1, 0, 0, 1x1, 12.1486284
15, 1024, 1, 0, 0, 1x1, 12.3940964
16, 1024, 1, 0, 0, 1x1, 12.2754666
17, 1024, 1, 0, 0, 1x1, 12.3414431
18, 1024, 1, 0, 0, 1x1, 12.2876584
19, 1024, 1, 0, 0, 1x1, 12.1931807
20, 1024, 1, 0, 0, 1x1, 12.3629828
21, 1024, 1, 0, 0, 1x1, 12.3239712
22, 1024, 1, 0, 0, 1x1, 12.2466582
23, 1024, 1, 0, 0, 1x1, 12.1887787
24, 1024, 1, 0, 0, 1x1, 12.1226624
25, 1024, 1, 0, 0, 1x1, 12.2853585
26, 1024, 1, 0, 0, 1x1, 12.3046745
27, 1024, 1, 0, 0, 1x1, 12.3338194
28, 1024, 1, 0, 0, 1x1, 12.2175904
29, 1024, 1, 0, 0, 1x1, 12.1981301
