rep_id, size, block_size, BLAS, MPI, grid, time
0, 256, 16, 0, 0, 1x1, 0.004950702
1, 256, 16, 0, 0, 1x1, 0.005128735
2, 256, 16, 0, 0, 1x1, 0.004977382
3, 256, 16, 0, 0, 1x1, 0.005047814
4, 256, 16, 0, 0, 1x1, 0.005041402
5, 256, 16, 0, 0, 1x1, 0.004953046
6, 256, 16, 0, 0, 1x1, 0.005062031
7, 256, 16, 0, 0, 1x1, 0.004954429
8, 256, 16, 0, 0, 1x1, 0.00502984
9, 256, 16, 0, 0, 1x1, 0.005114549
10, 256, 16, 0, 0, 1x1, 0.005078481
11, 256, 16, 0, 0, 1x1, 0.005033307
12, 256, 16, 0, 0, 1x1, 0.004995736
13, 256, 16, 0, 0, 1x1, 0.005066329
14, 256, 16, 0, 0, 1x1, 0.005055198
15, 256, 16, 0, 0, 1x1, 0.005084803
16, 256, 16, 0, 0, 1x1, 0.005211811
17, 256, 16, 0, 0, 1x1, 0.005306248
18, 256, 16, 0, 0, 1x1, 0.005152511
19, 256, 16, 0, 0, 1x1, 0.00529126
20, 256, 16, 0, 0, 1x1, 0.005197174
21, 256, 16, 0, 0, 1x1, 0.005146819
22, 256, 16, 0, 0, 1x1, 0.00538205
23, 256, 16, 0, 0, 1x1, 0.005313442
24, 256, 16, 0, 0, 1x1, 0.005355069
25, 256, 16, 0, 0, 1x1, 0.005363224
26, 256, 16, 0, 0, 1x1, 0.00536101
27, 256, 16, 0, 0, 1x1, 0.005283536
28, 256, 16, 0, 0, 1x1, 0.005301149
29, 256, 16, 0, 0, 1x1, 0.005395967
