rep_id, size, block_size, BLAS, MPI, grid, time
0, 128, 8, 0, 0, 1x1, 0.001007057
1, 128, 8, 0, 0, 1x1, 0.000996216
2, 128, 8, 0, 0, 1x1, 0.001002788
3, 128, 8, 0, 0, 1x1, 0.001001135
4, 128, 8, 0, 0, 1x1, 0.000996867
5, 128, 8, 0, 0, 1x1, 0.000986698
6, 128, 8, 0, 0, 1x1, 0.001006295
7, 128, 8, 0, 0, 1x1, 0.000986718
8, 128, 8, 0, 0, 1x1, 0.000990054
9, 128, 8, 0, 0, 1x1, 0.000983462
10, 128, 8, 0, 0, 1x1, 0.000993291
11, 128, 8, 0, 0, 1x1, 0.000996206
12, 128, 8, 0, 0, 1x1, 0.000989263
13, 128, 8, 0, 0, 1x1, 0.000985105
14, 128, 8, 0, 0, 1x1, 0.00100907
15, 128, 8, 0, 0, 1x1, 0.000997659
16, 128, 8, 0, 0, 1x1, 0.000999481
17, 128, 8, 0, 0, 1x1, 0.00099274
18, 128, 8, 0, 0, 1x1, 0.000997408
19, 128, 8, 0, 0, 1x1, 0.000994703
20, 128, 8, 0, 0, 1x1, 0.000996646
21, 128, 8, 0, 0, 1x1, 0.000991798
22, 128, 8, 0, 0, 1x1, 0.001007297
23, 128, 8, 0, 0, 1x1, 0.001006224
24, 128, 8, 0, 0, 1x1, 0.001008188
25, 128, 8, 0, 0, 1x1, 0.001000103
26, 128, 8, 0, 0, 1x1, 0.001008569
27, 128, 8, 0, 0, 1x1, 0.000991177
28, 128, 8, 0, 0, 1x1, 0.000995405
29, 128, 8, 0, 0, 1x1, 0.001017266
