rep_id, size, block_size, BLAS, MPI, grid, time
0, 8, 1, 0, 0, 1x1, 6.412e-06
1, 8, 1, 0, 0, 1x1, 6.272e-06
2, 8, 1, 0, 0, 1x1, 6.181e-06
3, 8, 1, 0, 0, 1x1, 6.152e-06
4, 8, 1, 0, 0, 1x1, 6.131e-06
5, 8, 1, 0, 0, 1x1, 6.132e-06
6, 8, 1, 0, 0, 1x1, 6.131e-06
7, 8, 1, 0, 0, 1x1, 6.122e-06
8, 8, 1, 0, 0, 1x1, 6.121e-06
9, 8, 1, 0, 0, 1x1, 6.132e-06
10, 8, 1, 0, 0, 1x1, 6.161e-06
11, 8, 1, 0, 0, 1x1, 6.162e-06
12, 8, 1, 0, 0, 1x1, 6.131e-06
13, 8, 1, 0, 0, 1x1, 6.132e-06
14, 8, 1, 0, 0, 1x1, 6.131e-06
15, 8, 1, 0, 0, 1x1, 6.132e-06
16, 8, 1, 0, 0, 1x1, 6.131e-06
17, 8, 1, 0, 0, 1x1, 6.132e-06
18, 8, 1, 0, 0, 1x1, 6.161e-06
19, 8, 1, 0, 0, 1x1, 6.162e-06
20, 8, 1, 0, 0, 1x1, 6.131e-06
21, 8, 1, 0, 0, 1x1, 6.142e-06
22, 8, 1, 0, 0, 1x1, 6.131e-06
23, 8, 1, 0, 0, 1x1, 6.132e-06
24, 8, 1, 0, 0, 1x1, 6.131e-06
25, 8, 1, 0, 0, 1x1, 6.132e-06
26, 8, 1, 0, 0, 1x1, 6.131e-06
27, 8, 1, 0, 0, 1x1, 6.162e-06
28, 8, 1, 0, 0, 1x1, 6.161e-06
29, 8, 1, 0, 0, 1x1, 6.142e-06
