rep_id, size, block_size, BLAS, MPI, grid, time
0, 128, 2, 0, 0, 1x1, 0.007134893
1, 128, 2, 0, 0, 1x1, 0.007209924
2, 128, 2, 0, 0, 1x1, 0.007147176
3, 128, 2, 0, 0, 1x1, 0.007108814
4, 128, 2, 0, 0, 1x1, 0.007028444
5, 128, 2, 0, 0, 1x1, 0.006995191
6, 128, 2, 0, 0, 1x1, 0.00694105
7, 128, 2, 0, 0, 1x1, 0.006910473
8, 128, 2, 0, 0, 1x1, 0.006857874
9, 128, 2, 0, 0, 1x1, 0.006797461
10, 128, 2, 0, 0, 1x1, 0.00675995
11, 128, 2, 0, 0, 1x1, 0.00676497
12, 128, 2, 0, 0, 1x1, 0.006816056
13, 128, 2, 0, 0, 1x1, 0.006826345
14, 128, 2, 0, 0, 1x1, 0.006831505
15, 128, 2, 0, 0, 1x1, 0.006861501
16, 128, 2, 0, 0, 1x1, 0.00680202
17, 128, 2, 0, 0, 1x1, 0.006824451
18, 128, 2, 0, 0, 1x1, 0.006808532
19, 128, 2, 0, 0, 1x1, 0.006843087
20, 128, 2, 0, 0, 1x1, 0.006899753
21, 128, 2, 0, 0, 1x1, 0.006881017
22, 128, 2, 0, 0, 1x1, 0.006892629
23, 128, 2, 0, 0, 1x1, 0.006851552
24, 128, 2, 0, 0, 1x1, 0.006853046
25, 128, 2, 0, 0, 1x1, 0.006842465
26, 128, 2, 0, 0, 1x1, 0.006860649
27, 128, 2, 0, 0, 1x1, 0.006879094
28, 128, 2, 0, 0, 1x1, 0.006858396
29, 128, 2, 0, 0, 1x1, 0.006856292
